,MIMIC_fold1,MIMIC_fold2,MIMIC_fold3,MIMIC_fold4,MIMIC_fold5,EICU_fold1,EICU_fold2,EICU_fold3,EICU_fold4,EICU_fold5
All features,0.9329307707866509,0.9234561524843132,0.932414397564223,0.9209904289831649,0.9234887752686969,0.6129052149548504,0.6304307622278669,0.6200639928265921,0.633581725773954,0.6020839115168057
ICU,0.9126391145609061,0.9032348336845548,0.909447621098858,0.89762317346578,0.9025900730261718,0.6317162363053296,0.6517510452973607,0.6282261343750404,0.649610684297742,0.6312501474796022
ETHNICITY,0.9234825794443883,0.9110456942609522,0.9229447181749908,0.9160066138276213,0.9125944149656788,0.6144993495673805,0.6291245686935248,0.618691979621554,0.6304947093833564,0.6081320290681345
AGE,0.9210079064391228,0.9142470806252827,0.914521746369136,0.9095150162750854,0.9115727677252856,0.6143886275909787,0.6349556647771517,0.6286530602302889,0.6252483937092623,0.6063797202036018
GENDER,0.9151822211317591,0.9161836262806284,0.9212140219043531,0.9149958915623685,0.9146390572660439,0.6139797646568084,0.6259331253268339,0.6295763548522881,0.6327008900536712,0.6088591130215164
HEIGHT,0.9205570485744533,0.9144693895445352,0.9240337750331865,0.9161371242377789,0.9170343287032654,0.621071367948477,0.6372851041415317,0.6256886783620211,0.6352207626921897,0.6015402883825656
WEIGHT,0.9255921354295555,0.9125157754113429,0.9180391063510203,0.9130325912252313,0.9032640481641774,0.6092991845424631,0.6188868353807941,0.6204189486359944,0.6118900833573742,0.5906095493708425
BMI,0.9224297253847874,0.9171237225734437,0.9213925032864458,0.9172967108434723,0.9108785262819835,0.6038541615128097,0.6347202759143545,0.6342177034895006,0.6344145916128066,0.6130999260889323
DIAS_BP,0.8619394702433485,0.8745189792606911,0.8704568551897599,0.8513333465113617,0.8514724634823806,0.5774113923520694,0.5876827395963131,0.5941439294351017,0.5883300589690053,0.5681696544448258
HR,0.9256999974444975,0.9165215230303765,0.9232756668565557,0.9143616190675403,0.9180144140890243,0.6190102539237186,0.6333209437781115,0.6202816917489824,0.6329159324402602,0.6092774450976258
SYS_BP,0.8901354143588265,0.881978987792467,0.8926646067917732,0.8652063394954499,0.8763366061278935,0.5817722366889668,0.6035594078284837,0.5954823287086268,0.6127071850539794,0.5818460259670666
MEAN_BP,0.8244868026477604,0.8297620314296439,0.8406278114823023,0.8110111252088101,0.8254919668074351,0.627329016906681,0.6308622551933752,0.6374968658205842,0.6249710635505781,0.6180289493895677
RESPRATE,0.920428997439984,0.9096674824069066,0.9198892939744943,0.9109274012064374,0.9123564390397624,0.6147569041386391,0.6280423690818815,0.6252552595983532,0.6293549108994847,0.6041887327867517
Temprate,0.909877385883904,0.9025889161787496,0.9154858613048036,0.9048613156864109,0.9038282699454875,0.6033796387568022,0.6166125514846534,0.6123616451035631,0.6196186082340431,0.588239112580029
SPO2,0.9284934426032018,0.9204287512967609,0.9268604900260355,0.9186916756554924,0.9221457098175815,0.6106168262998567,0.6340854932593258,0.6248755348276411,0.6323381777686774,0.6006467028128071
PH,0.9153854517740465,0.9107136101530104,0.9188558989946671,0.9084814197734419,0.911762687756781,0.6161586796788712,0.6223720505031052,0.6354814381221261,0.6356517913348217,0.5953148984464974
HCO3,0.9211421109119926,0.919029357781896,0.9226352496930752,0.9137319825722119,0.9125803241246324,0.6092605772370657,0.6290574473964046,0.615342932891643,0.6402512519590999,0.6072915666025496
HEMOGLOBIN,0.9254596600610119,0.9146653937966305,0.910183960030477,0.9118666910658522,0.9128801282104797,0.6190659802807403,0.6179270723833693,0.6192199451794531,0.6327129091655053,0.6072340742962273
WBC,0.9269108900159437,0.9140481700522842,0.9226706371038778,0.9148626540936817,0.9148532298813463,0.6097922878253781,0.6194299941921582,0.6192583926359914,0.6259122612447963,0.599887306554336
RBC,0.912179594938884,0.9108399612227829,0.913103235606821,0.9048491182973529,0.9082608482771264,0.6029712401455081,0.634985838152269,0.6160433753685087,0.6274227796803176,0.600626356336599
HEMATOCRIT,0.9156594214543563,0.9133264419046155,0.9162663663678048,0.9152357900748027,0.9186297794968803,0.6084760542603147,0.6204875846913509,0.6298118502809915,0.6305175525465065,0.5924362184022574
PLT,0.9156623195306214,0.9011302879031042,0.9008186260170887,0.8989755052627932,0.9053213027883544,0.6179570326266746,0.6467547941336991,0.6385719864113246,0.6381386209306096,0.6153196786885695
