,MIMIC_fold1,MIMIC_fold2,MIMIC_fold3,MIMIC_fold4,MIMIC_fold5,EICU_fold1,EICU_fold2,EICU_fold3,EICU_fold4,EICU_fold5
All features,0.9748093609714235,0.9706365860811201,0.9751804510197768,0.9693788514330246,0.9721217570215233,0.6532578034787679,0.6816735490481,0.6741534138007415,0.6815966389113226,0.6512964351420866
ICU,0.9674225948183174,0.9602534344667327,0.9671988762576983,0.9558812173959493,0.9623112723804013,0.6750091760856973,0.6958982097688966,0.6750283046658359,0.7016321329698928,0.68335781558161
ETHNICITY,0.9708002905284924,0.9629499666183594,0.9694004109068873,0.9659601860693521,0.966782594398465,0.656142580615205,0.6778729901860413,0.6755279769756748,0.6772680840439631,0.6553207291239294
AGE,0.9682860673059622,0.9638071260361362,0.9674419964412735,0.9613624728186639,0.9641332303806113,0.6556660254951319,0.690196994689212,0.6830069016647878,0.672977299178453,0.6606009632035539
GENDER,0.9664805495570878,0.9661505730378147,0.9709070144372378,0.9640579057327595,0.9666664450252248,0.6553718807588406,0.6773452834310567,0.6782833374310462,0.6862387182861767,0.6548914588187473
HEIGHT,0.970221681890199,0.9654630393154612,0.9717333455778454,0.9673131459162085,0.9684991692448549,0.6671787894265306,0.6872436500040724,0.677655397829557,0.6769841848583549,0.6553834203240974
WEIGHT,0.9722978247607804,0.9636230344157655,0.9683977703536248,0.9651666037735349,0.9635522221190982,0.6495213440092074,0.6628957229773601,0.6692387540618737,0.6579906313344868,0.6317830531284325
BMI,0.9703064729450699,0.9688776215589242,0.9708677290432616,0.9670439108650507,0.9652352975225132,0.6472306641872333,0.6912889603049612,0.6890568308365196,0.6896916363270995,0.6760476608403027
DIAS_BP,0.9327732842893321,0.9437312300108338,0.9385516069022711,0.926416837474187,0.9190936499841292,0.6061768339421545,0.6370047368545245,0.6329845304363646,0.63344162205488,0.6073788821388691
HR,0.9705016263159743,0.967042386637886,0.9718491784422371,0.9649394480618646,0.9690258317872481,0.655961997075527,0.6785383572561106,0.6673934131613461,0.6812947681468418,0.648821487644825
SYS_BP,0.9529937306411347,0.9514609599003246,0.9554666075802889,0.9427798332269836,0.944355203358773,0.6213916974502585,0.6519794236459089,0.6410022523465433,0.6506913767629997,0.6229456719399029
MEAN_BP,0.9029199815003697,0.906414307702867,0.9109754818510069,0.889096504353906,0.8945948644675926,0.6712969527479161,0.6798919573949508,0.6907742545905166,0.6740556319700762,0.6625282989569482
RESPRATE,0.9695553597671875,0.9652026526664099,0.969001288811979,0.9648711476414282,0.9655138223962295,0.6531770036864191,0.6812035096719978,0.6761818197041882,0.6844762704368669,0.655589107746504
Temprate,0.9626250933919284,0.9581013284677908,0.9642261768399347,0.9602107203083818,0.9592087714203044,0.6502054210076416,0.6714687217647923,0.6669999794480038,0.6750714943051941,0.6385115787662865
SPO2,0.9737736761871746,0.9689111591885553,0.9736746485580022,0.9684051758447005,0.9712737007742185,0.6459315648974949,0.6822004413350881,0.6723281149024047,0.6802799562470837,0.6466809744081977
