,MIMIC_fold1,MIMIC_fold2,MIMIC_fold3,MIMIC_fold4,MIMIC_fold5,EICU_fold1,EICU_fold2,EICU_fold3,EICU_fold4,EICU_fold5
All features,0.9420107083165712,0.9329645264168276,0.9425078714933195,0.9343178419323992,0.9325951698221739,0.509023977999054,0.5180268564416269,0.5156862302124952,0.5198479234540504,0.46242305587909993
ICU,0.9233276191594743,0.9133530119487137,0.9198353698481871,0.9108052553405865,0.9117463565325274,0.5584868362145854,0.569633718223957,0.5507687265476658,0.5731510741017893,0.5320013390885421
ETHNICITY,0.9297825884374222,0.9146134642642079,0.9295737692207384,0.9252598045286101,0.9176654141620617,0.5113427532516773,0.5163668598504318,0.5142782192740445,0.515477221080343,0.4692382582987223
AGE,0.9220742492801316,0.9180651563894048,0.9182950410115132,0.9144022978795302,0.9123206499241409,0.5089720560735153,0.5188486698804093,0.5191387990388223,0.5110034762916246,0.4629263138817685
GENDER,0.9184115608829613,0.9243855662281019,0.926184681444717,0.9210987802514992,0.9192329049362034,0.5122745296133127,0.5125314790196048,0.5226780195099376,0.5110637211447062,0.4755571145131862
HEIGHT,0.9292798380323458,0.921734394996988,0.9331391301572969,0.929397894253867,0.925082662672695,0.5266697465609832,0.5276133558283549,0.5267684209655802,0.5248785564646444,0.4625619755784932
WEIGHT,0.9351800177034177,0.9195215871544203,0.9238947736119802,0.9247099173530091,0.9062054291561721,0.5109205146544696,0.5196850592467943,0.5221281976601678,0.5117576044947809,0.4701016843021324
BMI,0.9283208223940109,0.9243007325070094,0.9286753820613833,0.928910970114571,0.9160363586523987,0.5056923749315312,0.5158859274370972,0.5234943662237023,0.5172729015676847,0.4700385143856435
DIAS_BP,0.8620492947286128,0.8713211923412044,0.8667439705323463,0.8568441831501641,0.850725786433854,0.4678538044988724,0.45678425507171994,0.4803236982073107,0.465353489601982,0.4232272280944779
HR,0.9355580535237924,0.9255718842615652,0.9330289347363158,0.9278939238933286,0.927020987690464,0.518689191623648,0.5238721944148753,0.5159603188164135,0.522490975397351,0.4740839384266734
SYS_BP,0.8906091971268753,0.8858423364203035,0.8939429647310234,0.8728211234540879,0.8777443295522286,0.48160064896881666,0.4922091053362182,0.4881368330726629,0.5043889737572167,0.447027658201941
MEAN_BP,0.8008019941616589,0.8075575655031715,0.8254475745805896,0.7894044781855156,0.808267041858017,0.5286248444712797,0.5279293263273356,0.5483736738082599,0.5231361784694203,0.4964659617090966
RESPRATE,0.9278364470709244,0.9177365888898807,0.9292318338529675,0.9234519824100009,0.9191923502075579,0.5128275874210122,0.517931534810933,0.5193548132090153,0.517859220106913,0.46746607129272216
Temprate,0.914282061274171,0.9084631050827219,0.9232416068944829,0.9156561458703929,0.9083424279545391,0.49556697066349026,0.5026822396694455,0.5044925513345875,0.5029655714230343,0.4475665593861807
SPO2,0.9375215641631034,0.9300278490352802,0.9375405278370839,0.9320620622005744,0.9305893785948591,0.5077432155314381,0.5185109316953666,0.5203681184991055,0.5188125415559526,0.46212142777996323
PH,0.9228519537760531,0.9189159124181835,0.9265365242741053,0.9208115919787192,0.9182170441246209,0.5126850683215329,0.5125916965155206,0.5301626078291848,0.5200681638013688,0.4628673488022158
HCO3,0.9242462589170399,0.9258534560320617,0.9252102185598976,0.9204132650060907,0.9136948674722822,0.5111842574116305,0.5197595675826896,0.512401653623769,0.5313903099590406,0.47233799791400294
HEMOGLOBIN,0.9316798976872414,0.9175548138691711,0.912368826090864,0.9207471682545382,0.9175410956951616,0.5157036761155456,0.4953183848486504,0.4997840480764717,0.5115284396798978,0.46282057947769856
WBC,0.9324254549407887,0.9194902105264735,0.9298352044464466,0.9253738421364861,0.9199088308570117,0.5015813211630457,0.5050453841899273,0.5136064753730416,0.5107471376987511,0.4593021354048091
RBC,0.92125909785471,0.9212930339532948,0.9228449190809884,0.9173628772343132,0.9123530489476311,0.512988990605543,0.5365145178602659,0.5231482556438287,0.5200594478336138,0.4712702742540742
HEMATOCRIT,0.9131890959434645,0.9131733409672887,0.9166046796881646,0.9226820023001835,0.9205899981957342,0.4923664856324168,0.4968939848162912,0.5162556635953743,0.5100649236306567,0.44575729867306035
PLT,0.9263674841968443,0.9131794957971235,0.9141695532204078,0.9138228135634283,0.9150853185227683,0.5310930806865364,0.5577956752114123,0.5566153471123132,0.5450805424648877,0.49827797640136107
RDW,0.9186005148903009,0.9193069036913082,0.923436818779396,0.9232905399373912,0.9124203317023956,0.5134869295384334,0.5160041197825667,0.5117646655584447,0.508790172216028,0.46087634000852973
ALT,0.9374554607793637,0.9332196647657443,0.9351737203225399,0.9321952474386557,0.9278775767003775,0.5085518063184397,0.5194055896336914,0.516254844700281,0.5197139066573201,0.46443662300769367
AST,0.9381520213973702,0.9311984829368127,0.9362825353570059,0.9332180693435117,0.9282219771475709,0.5067764579639422,0.5173285641109688,0.5097352692772532,0.5199636176213045,0.466898424567292
ALB,0.9061447372489251,0.8990377285730942,0.8967687881569006,0.900273088115668,0.8977945991589913,0.5303089361123482,0.5385320339157054,0.52801064388142,0.5241964296182002,0.4821554145345135
TOTALBILIRUBIN,0.92487043473949,0.9261600537490426,0.9310372939395268,0.9243552648407449,0.9229348222082341,0.489915930455597,0.5151920677545963,0.5145796673525784,0.5147371438806692,0.4543288786918793
CK,0.9380056668320659,0.9300496380945995,0.9381036334380395,0.933043552455157,0.9310889544925451,0.5081224968708627,0.5155760110221449,0.5164661915760418,0.5189502874051101,0.46643355434019923
