,MIMIC_fold1,MIMIC_fold2,MIMIC_fold3,MIMIC_fold4,MIMIC_fold5,EICU_fold1,EICU_fold2,EICU_fold3,EICU_fold4,EICU_fold5
All features,0.9724385349493893,0.9687037163437983,0.9762660968119391,0.969842459307229,0.9764407875503182,0.6606252163614018,0.6804223999647572,0.6508636596487437,0.6867287897364551,0.6720970513531461
ICU,0.9668161527490249,0.9580500843710529,0.9644553416334349,0.9592112732695389,0.9663094301070778,0.6781471709974667,0.6937896278092751,0.6689964789832896,0.7058765765918618,0.7022090740967292
ETHNICITY,0.9687666541119269,0.9614738747597733,0.969518141796501,0.9668625049045103,0.9708951421439335,0.6635014277247994,0.679940079612066,0.6542279064312654,0.6803107775734839,0.6780198470564879
AGE,0.963732109337111,0.9618027234266491,0.966533603908307,0.96212865035697,0.9699651507217231,0.6652035054788734,0.6890569723661655,0.6580405850084877,0.675987166103941,0.6787604020906427
GENDER,0.9661131518025355,0.9640054527293634,0.9698362558198307,0.9658893995445487,0.9695905872412608,0.6647519184912463,0.679782870636197,0.6592561007590025,0.6928425936757432,0.672816078148771
HEIGHT,0.969068053498161,0.9630539764530459,0.9720470048121089,0.9680114801388515,0.9728954698347733,0.6769046798357277,0.6906738078207708,0.6601306175456705,0.6832569389687461,0.6750043681562451
WEIGHT,0.9687522636272102,0.9611410654297494,0.9720539999810978,0.9665167613677099,0.9614562564855478,0.6626871870294185,0.6601837200379458,0.6533694632689406,0.6654076033005699,0.6357531802707572
BMI,0.9681202795245809,0.9653331270758483,0.9739568399532407,0.9674495552374957,0.9661266380526168,0.6542440395875507,0.6933241177887098,0.6591211641709388,0.692083955814202,0.6922984568427651
DIAS_BP,0.9321490548488212,0.9421814439847387,0.9407626880571748,0.933382451759823,0.9216374984338306,0.6152542043689897,0.6384506693027411,0.608214648965439,0.6405403446482718,0.6194143188012886
HR,0.9701575281565095,0.964364850445603,0.972868406248743,0.9668645090731811,0.9731566908365432,0.6608519809700194,0.6760059633146314,0.6480919714925343,0.6873577893527718,0.6672590318141675
SYS_BP,0.9517721735248571,0.9507841828969312,0.9510562129672472,0.946532380848099,0.9477908416835599,0.6197740926513473,0.6528017517869256,0.6127462724818658,0.6563986419573389,0.6395885405178863
MEAN_BP,0.9045493103160002,0.9093180849966427,0.9116136405568322,0.8942283689912417,0.8887279411056032,0.6809854679552951,0.6852176458034,0.6745464558997792,0.6831873386870408,0.682219096299167
RESPRATE,0.9659437246576826,0.9613006444437212,0.971409398806321,0.9664317797278501,0.9720461722818527,0.6570701250557739,0.6780428561520757,0.6510586267588341,0.6898048721536663,0.6767222293164453
Temprate,0.9597326883816728,0.9556032223890445,0.9664336046037711,0.9621923112268642,0.9664913788395246,0.6572359959292058,0.669632793586981,0.639113892344222,0.6829048372977142,0.6571712623837602
SPO2,0.9710370999540392,0.967271336023392,0.9745619342292325,0.968783704251184,0.9757639613967339,0.6564437820523698,0.6810292462571524,0.6543098595909381,0.6842169436241439,0.6663463178452056
PH,0.9650543213444237,0.9632722674285208,0.968833498750572,0.9643022527507621,0.9692238947662634,0.6619674384089969,0.6725605521706685,0.6516868152524409,0.6867132965485464,0.6723633972617092
HCO3,0.9658091835363849,0.9645782961016118,0.9704490585613013,0.9662958302863452,0.9719929385836689,0.6564601458949302,0.6809396060354673,0.6485641118831412,0.6893177148306867,0.6724676674581439
HEMOGLOBIN,0.9686560019881226,0.9651157613372563,0.9681674257303131,0.9656673441734418,0.9703615040367013,0.6712728390574784,0.6799481759561797,0.6565530380489477,0.685702868338264,0.6792855035851624
WBC,0.9672331279455697,0.9633417170075339,0.9690809802100914,0.9668109260758311,0.9722224185511568,0.6532961199163814,0.6711968390920069,0.6463271619545646,0.678565055464422,0.6617682742969947
RBC,0.9625369141701067,0.9603551172782387,0.968363752483589,0.9643010469907487,0.9702548117544632,0.6545699248796191,0.6728245688920005,0.6412917493788587,0.6867297571305129,0.6667815409902721
HEMATOCRIT,0.9636721212338794,0.9643233446436779,0.970858847394901,0.9649374112788748,0.9736422354940583,0.6561707983322722,0.6764341244830767,0.6471071420173173,0.6838406943091333,0.6609129714446109
PLT,0.9653079030924621,0.9605503260283177,0.9664091498820572,0.9618413210046003,0.9654396358133961,0.6635266171777633,0.679105092034894,0.6590903638324401,0.6855552291220735,0.668109906978364
RDW,0.9660590943233082,0.9624594792912913,0.9679441152950399,0.965053099063939,0.9694215212565338,0.6810220205676907,0.6781455189860758,0.6464571276254703,0.6864771854250328,0.6706575615537956
ALT,0.9704954865097015,0.9685143349628594,0.9740972296715324,0.968597438770203,0.9744429175407766,0.6641736475310168,0.6808736818511815,0.6507546343384408,0.68738902129785,0.6728020658179198
AST,0.9703316887004676,0.9676724505604948,0.9746314157918882,0.9681899652089353,0.9736638727274479,0.6630877700257266,0.6796056514863191,0.6474480740077291,0.6814543861795407,0.667243412120882
ALB,0.9587762721886212,0.9562066472751083,0.9556542518331193,0.9554802444368838,0.9650512257886266,0.676087618814594,0.6902992328416292,0.66241025187667,0.6864109114905876,0.6821318968871044
TOTALBILIRUBIN,0.9661974491212718,0.9653324615545815,0.972636536255588,0.9645008854189072,0.9729540927622089,0.6448508516490794,0.6753018715949589,0.6444262847216332,0.6772192168513497,0.6704157130393705
CK,0.9711419958839567,0.9683758172621445,0.9753917493221941,0.9685131251865671,0.9764113355329312,0.657025498423743,0.6804667810275273,0.6526219727635412,0.681904291389806,0.6716151179580782
CR,0.9594434753177578,0.9514016080779348,0.9568518766401057,0.9540695378093752,0.9673474149369196,0.6653464565546305,0.6710062401381617,0.6522989226802114,0.6882387579136554,0.6723437442793525
