,MIMIC_fold1,MIMIC_fold2,MIMIC_fold3,MIMIC_fold4,MIMIC_fold5,EICU_fold1,EICU_fold2,EICU_fold3,EICU_fold4,EICU_fold5
CR,0.9046205255121584,0.891435109907403,0.8953233586369886,0.8921597605423216,0.91523104986369,0.5288829471216839,0.5119593630597596,0.4879549708138049,0.5118021222138955,0.4740681274712159
UN,0.911767258138819,0.9078020041557702,0.9243083322135476,0.9049036178521183,0.9117097855283794,0.5348318804729275,0.5166211697625043,0.4974691579156637,0.5021569747235555,0.49766343781539985
CL_ION,0.922115402018618,0.9223096907572976,0.9310110971168264,0.9229762703991159,0.9289197149482133,0.5206603800182759,0.5092680585452865,0.49435727100766536,0.4990908060074529,0.4752341584071256
GLU,0.9298613451298496,0.9270633877907257,0.9408033143666779,0.9308915981019572,0.9331841941680017,0.5221067825565804,0.514923321419896,0.48874686440773885,0.5008764425653686,0.4766924352418048
K_ION,0.9286327212476846,0.9265465900702189,0.9428205912682186,0.9311476582989174,0.9354701737692053,0.5206838697183699,0.5140347171648598,0.48421028255380016,0.5043501752855077,0.4787781629340566
NA_ION,0.9286252004505122,0.9216562898232677,0.9339307646736706,0.9260611093985587,0.9312599638715755,0.5277851101677123,0.5180073119591124,0.49006122033721466,0.5047154405083192,0.4865553584170941
APTT,0.9290903651177131,0.9263587895819652,0.9377950786285709,0.9299075597036895,0.9337650918588891,0.5215725931646611,0.5155369845249907,0.49050550960897166,0.5000256131656763,0.47227245234005455
INR,0.9271113009543822,0.9196797494599372,0.9346598445384797,0.930255637154395,0.9351990409503236,0.5325011690258221,0.5237506721171998,0.49579941764057034,0.5053110182088694,0.479918921879369
LAC,0.9155360880246864,0.906678619647328,0.9255528085420952,0.9161742483611846,0.9066165587842774,0.5075254686985831,0.5001123804813766,0.47348285278076974,0.485943128045923,0.4626084798208151
ANION_GAP,0.9236179492356436,0.9236628685840025,0.9375512978667664,0.9306310441537637,0.9337279390422633,0.5148886067552969,0.501469228149846,0.4799807104105089,0.48877018784771986,0.4807453616552989
P_ION,0.9178998866515837,0.9144597119489433,0.9247284449247495,0.9101048191522548,0.9208065956108151,0.5161788493907088,0.510836979145254,0.48116741326279244,0.4902594920980504,0.4651087906281283
INPUT,0.9330417305114631,0.9297814332321872,0.9437934472718171,0.9338025925518443,0.9376631455157309,0.5200099999638867,0.5124985037930259,0.4801833842815999,0.4960071822919483,0.47190694019962315
OUTPUT,0.9303699189014469,0.9259083548665175,0.9386473995499545,0.9314169342304185,0.9358710308588911,0.5123026539936328,0.5134928933504187,0.486193370110374,0.49627389047573645,0.4687453591627718
INPUT_MINUS_OUTPUT,0.9338295969660384,0.9293214056980023,0.9430465404748387,0.9362022901084415,0.9350676536042594,0.5144520169695687,0.5124710560875143,0.48244803076709925,0.4973382382962319,0.47399836228978903
HOURS,0.8024658750161838,0.7592895794114963,0.7923746407500455,0.7456553810180653,0.7538760775225687,0.4280766578192456,0.3862973900043971,0.38610004454873176,0.3817162555767322,0.3433337008838877
