,MIMIC_fold1,MIMIC_fold2,MIMIC_fold3,MIMIC_fold4,MIMIC_fold5,EICU_fold1,EICU_fold2,EICU_fold3,EICU_fold4,EICU_fold5
All features,0.9445569448355331,0.9436170784863274,0.9608265426347418,0.9449093763115117,0.9493222120708676,0.5652277428182559,0.5687192962654469,0.5538976688224715,0.5690457339613224,0.5661869833977197
ICU,0.9349970544619822,0.9215151339705749,0.9318370953387948,0.9225502712618288,0.9276537551582489,0.5778353141775797,0.583062163748813,0.5670672248739377,0.5827097040418165,0.5852244445435077
ETHNICITY,0.931526078959816,0.9186298504823835,0.9337149612911938,0.9300504291107646,0.929206997723756,0.5652195940296161,0.5673261573064817,0.5574055740557405,0.5680259865419133,0.5693208753976058
AGE,0.9150078480527027,0.9183993532403963,0.9217500277129675,0.9052645916618116,0.9275244326713952,0.5650832363994149,0.5719385940766445,0.5603125392903708,0.5635157291660116,0.566337247692839
GENDER,0.9270941869829255,0.9315343738829978,0.9361271046431388,0.9153221900056652,0.9297776894435088,0.5692996605750194,0.5661128313309913,0.5600619994055405,0.5710720801740529,0.5712487350474925
HEIGHT,0.9376041272525617,0.9280423019034728,0.9487453474040928,0.9399360294813737,0.9431474379862885,0.5736260357833718,0.5724694098249801,0.5572953477363046,0.5692169830910658,0.567476586747935
WEIGHT,0.937289971475584,0.9244941181729792,0.9396335034541051,0.9320823391824866,0.906899207441523,0.5670571719388584,0.5627538561032667,0.557354019525937,0.5630180900195425,0.5556286914123539
BMI,0.9320396422291878,0.9312971609549482,0.9489457827017693,0.9344986121475315,0.9198048760708073,0.5637380929665228,0.5718375495166306,0.5585027068864908,0.5685566968067131,0.5720345173437031
DIAS_BP,0.8582233812228306,0.868836345683913,0.8711629341994678,0.8646449564225813,0.8488655116486904,0.5454136238717965,0.5480028181406912,0.5429117391250504,0.547732443511418,0.5454932243602817
HR,0.9431233774810293,0.934936542571158,0.9508676955071056,0.9359196224267157,0.9427710372437842,0.5666888479464303,0.5668555774387903,0.5548237803701687,0.571025236964402,0.5656667575146147
SYS_BP,0.8886213936921484,0.8931528507922122,0.8879920146861394,0.884929425667239,0.8752654509140358,0.5472799949445227,0.5561303992562374,0.5421071735482798,0.5593038199734403,0.5543811769852646
MEAN_BP,0.7936225841643819,0.8060423501646837,0.8211104593696597,0.7755356730983228,0.7909119188417016,0.5735103984474716,0.574372015994028,0.5681353948938181,0.5720425080838148,0.5728705988859333
RESPRATE,0.9259058538696026,0.9262372875566249,0.9455989950454139,0.9325543161408276,0.9392001768014655,0.5613373020148072,0.5650640308831391,0.5544824843301371,0.5713303345711348,0.5648662235423699
Temprate,0.9172354089457913,0.9173090488441292,0.9301513130522368,0.9215179232038058,0.9281596911789758,0.5627995544219286,0.561214367908472,0.5480773967066883,0.5618743045085371,0.5578191176081109
SPO2,0.9438248179942677,0.9409066564731134,0.9572953751321891,0.9400638182280814,0.947734368457795,0.5642434153763003,0.5666548438386559,0.5580177610479041,0.5689678983926768,0.5645606758609839
PH,0.92952465117315,0.9269755394982753,0.937097403300339,0.9286088289167708,0.9347519493149213,0.569841475451499,0.5650119381266626,0.5582886297542015,0.567664396820586,0.5609092973513303
HCO3,0.9207133282300719,0.9297930189590486,0.9296330805092949,0.9254358834139177,0.9271553712817256,0.5637579082959469,0.5674818134863137,0.554172064934973,0.5711185292548296,0.5671056850271069
