,MIMIC_fold1,MIMIC_fold2,MIMIC_fold3,MIMIC_fold4,MIMIC_fold5,EICU_fold1,EICU_fold2,EICU_fold3,EICU_fold4,EICU_fold5
All features,0.7519574682947348,0.8274793307006039,0.7423960499919188,0.7619823116344673,0.7764733694287164,0.6032753405118845,0.5985706128161288,0.5880942125419772,0.5991920329454635,0.5910763983266094
ICU,0.7432909051235879,0.8197167910191371,0.7710264457401237,0.7499183541663756,0.7616958607700761,0.6119181444710338,0.6162923613553848,0.6123968315036805,0.610886759283179,0.6040609359187323
ETHNICITY,0.752209895908271,0.8309052700479722,0.7418116081870336,0.7756876375387887,0.7792139982079243,0.602579869124237,0.5973534379568476,0.5881859145559624,0.5989021962328561,0.5918609414424532
AGE,0.7497267633085734,0.8240924978508635,0.7353910742269367,0.7537241063568847,0.779220822690601,0.6032650817265142,0.598892748554631,0.5874984805752302,0.5987169209326267,0.5913429710715218
GENDER,0.7528889550847588,0.8272022780688999,0.7438587399173737,0.759571308811616,0.7710372311949294,0.6025229975511621,0.5962558743398413,0.5886127205740941,0.5966524089984212,0.5921080402845177
HEIGHT,0.7518416213475565,0.827774926321686,0.7431458801256898,0.7625106930754845,0.7748160413110924,0.603390069839242,0.5993562611210036,0.5873041111588597,0.5993922161333194,0.5923777992075836
WEIGHT,0.7490498184671799,0.8309500614723024,0.7440650461170153,0.7518945298028289,0.7739204845695133,0.6028604267452299,0.5976216197969819,0.5873405905338577,0.5946738836184962,0.5931203065054933
BMI,0.7514580722153767,0.8312268487092356,0.7423960499919188,0.7657745112279527,0.7750963085800138,0.6027111446022191,0.5987149482577253,0.5880562931950157,0.6063342267040781,0.5904335317684853
DIAS_BP,0.7140435763849964,0.734573136660543,0.7314774680812397,0.7040337251469624,0.7740157385945952,0.5528315968099734,0.542658212931845,0.5703093148780544,0.5411213263575039,0.5712204219757919
HR,0.751589219931426,0.8242773724530712,0.7432840816814692,0.7645177521809638,0.7799853980991618,0.6026851821098298,0.5957757591856284,0.5855972831670626,0.5990106165859572,0.5864036551453446
SYS_BP,0.7165250823583545,0.7680915008085889,0.729619237915653,0.7099592239158918,0.7857869298871138,0.5691086483055133,0.5653616766730013,0.5783218305309052,0.5598838600275037,0.5741532453575071
MEAN_BP,0.6772056987509172,0.7012279387626681,0.7177339080496943,0.7569845610782895,0.7244173751286844,0.5993052133491257,0.5913008023223636,0.5878871195495483,0.5984816087730591,0.5970035885666346
RESPRATE,0.7498347299292143,0.8263149114860646,0.7373486350088514,0.7635341771234907,0.7696320649571355,0.6046957989000838,0.600040927120963,0.5873180514704168,0.6013625168398901,0.5948113208106633
Temprate,0.7410497461181837,0.8111611292884487,0.7030039388971908,0.7497140871909882,0.7284755606510518,0.6029400350197742,0.5985856335114942,0.5846727180057434,0.5954103250512569,0.5905279481451737
