,MIMIC_fold1,MIMIC_fold2,MIMIC_fold3,MIMIC_fold4,MIMIC_fold5,EICU_fold1,EICU_fold2,EICU_fold3,EICU_fold4,EICU_fold5
All features,0.7541399338914194,0.7990003823337157,0.7499821570592262,0.7655550837627483,0.780567879587495,0.6079328926214093,0.6037219288205724,0.5685579494587707,0.6026138427859348,0.5870736564899071
ICU,0.7471037456428392,0.7948445630286936,0.7735163421736597,0.7530657434185193,0.7658521675504183,0.6220899801605067,0.6271459991578642,0.6206054065572043,0.6202902475045723,0.6114612286135351
ETHNICITY,0.7544187991068532,0.8009823694425295,0.7492252433085262,0.7775654743564606,0.7831130357207452,0.6068983213726546,0.601977893842752,0.5686038045925499,0.6013553232364798,0.5872886060744893
AGE,0.751439467148233,0.7969165972092042,0.7438592640667596,0.7579717052331836,0.7832325460383098,0.6086729143869787,0.6046367610995789,0.5690059391336884,0.6022918677146558,0.588944750290701
GENDER,0.7549454823060102,0.7985790685808176,0.7509506686737564,0.7627177531652855,0.7747517135075589,0.6071087933221787,0.6006965206453496,0.5697202763639957,0.5990485810529257,0.5886410247414668
HEIGHT,0.75414351500497,0.7996366023314382,0.7506272620891612,0.7661411839761979,0.7790359394741009,0.608213473838315,0.6049767672137764,0.5672592413709039,0.6028752925548893,0.5890311334883076
WEIGHT,0.751549209210688,0.8036236056467794,0.7513110011845021,0.7551672105995578,0.7776610351311615,0.6084346660412872,0.6024357696695782,0.5749006634972742,0.5997485461311478,0.5914248711805198
BMI,0.7536602471349825,0.8034865671233464,0.7499821570592262,0.769204237777769,0.7777625847324324,0.6072549434488325,0.6040224086852335,0.5686131722026868,0.6101187765542568,0.5894707895133396
DIAS_BP,0.7162717544381637,0.7300035507819387,0.7388495723008526,0.708768694744825,0.7728717564063954,0.5189399462097417,0.509264583225713,0.5278652588287664,0.4991137748746729,0.5474779251709666
HR,0.7538647645416046,0.7977302432337658,0.7510749860363184,0.767763206685903,0.7835543850644668,0.6069987698718087,0.5995907512498283,0.5642150392025748,0.6019822267038972,0.5789512135485251
