,MIMIC_fold1,MIMIC_fold2,MIMIC_fold3,MIMIC_fold4,MIMIC_fold5,EICU_fold1,EICU_fold2,EICU_fold3,EICU_fold4,EICU_fold5
All features,0.8677666012314361,0.7915158731054954,0.8761019713796362,0.8420570857951235,0.8702879797179993,0.5334360414209922,0.5944969262754772,0.5663925379060266,0.536159668404294,0.5461675805653701
ICU,0.8441987022874387,0.7827206003196868,0.8745166428492979,0.811902989746756,0.8673013964829548,0.583651126153101,0.6112737646784592,0.5943117267365601,0.6059883684949655,0.5942360003038907
ETHNICITY,0.8634702288763191,0.7860883396551932,0.8444922008705655,0.8436886901157853,0.8687354535153026,0.5361624178154688,0.5933293614751693,0.5663011390087864,0.5314358464733696,0.5470965716799898
AGE,0.860723442547463,0.791337737604045,0.8714618159346291,0.8415071563657909,0.8646517645116831,0.536157761028433,0.5924568569200088,0.567157779993859,0.5357435460017956,0.5481898877326306
GENDER,0.858479416064502,0.7925747795650213,0.8740544796093646,0.8369013940567934,0.8668185310971417,0.5330545272422792,0.5929135927530653,0.5613137562761304,0.5345524158730418,0.5460331039302171
HEIGHT,0.8604856734392496,0.7948463647359063,0.875424709933774,0.8416215358186205,0.8658859937245753,0.5441666162824987,0.6003093033370961,0.5661097959573781,0.5357036318905003,0.5647456849311113
WEIGHT,0.8482527424456558,0.8030946570355106,0.8624524932117144,0.8361261403754846,0.8636424973356744,0.5352343709669863,0.5971538578548938,0.5679226448187091,0.5370414704339918,0.557047955713139
BMI,0.8643894558576343,0.7982217180659259,0.8775216641302781,0.8402934613258684,0.8680043455076869,0.5348253480784931,0.59441703311285,0.566615823581154,0.534555932341587,0.5482149497792912
DIAS_BP,0.8279483837703339,0.7388342019925036,0.8628518986538453,0.8186160273367867,0.8386247726671167,0.5012070953750564,0.5211501795274766,0.5225635446752761,0.5098271264035147,0.4835246449061342
HR,0.8649708727958229,0.7951431350956291,0.8689845837619392,0.8343428046732237,0.8710293029834932,0.5319166264858605,0.5952456221571732,0.5597295022130442,0.5313845395740031,0.54249941687572
SYS_BP,0.8478111263787895,0.762704021857055,0.8640528552526089,0.8139795031213772,0.8276245497368748,0.5161826374018559,0.5595624667346537,0.5407947066794466,0.5176842380021314,0.509364508478844
MEAN_BP,0.8182513545921769,0.7551698151353077,0.8016637065686504,0.8014646330740869,0.7864180009159528,0.5577957141100647,0.5943205873006285,0.5750367789535152,0.5488895245424733,0.5707048986101357
