,MIMIC_fold1,MIMIC_fold2,MIMIC_fold3,MIMIC_fold4,MIMIC_fold5,EICU_fold1,EICU_fold2,EICU_fold3,EICU_fold4,EICU_fold5
All features,0.7484584992873371,0.7123622133884526,0.7427410506380638,0.7745808249211019,0.7436226058889657,0.5973670526073321,0.5121177879063716,0.5658276192376838,0.5677496525199344,0.5726258857508615
ICU,0.7369494796432872,0.7418688735279482,0.7330115567186546,0.7972310330011423,0.728719814985263,0.6211356192210092,0.5916302067756807,0.5979746536817002,0.6208635443640163,0.5803994536961516
ETHNICITY,0.7575096380873824,0.7144265058646428,0.7458692432698901,0.776882577782261,0.7422267948436336,0.5911806561705142,0.4977860579446177,0.5595830078468541,0.571482529749103,0.5758573949579121
AGE,0.7446829571992544,0.7147473531425597,0.7430659232500013,0.7771992940867611,0.7340389094447584,0.5951587821526522,0.517654056761977,0.5644441757875375,0.5678661965846775,0.5722178750056406
GENDER,0.7469848645799597,0.7120753573144443,0.7424799620567533,0.7738100453761212,0.739331618828712,0.59153971179422,0.5148529679193008,0.5646045335251653,0.5649630356820868,0.5679719643980203
HEIGHT,0.7494892360424817,0.714414387504796,0.7428054886692343,0.7706719720760467,0.7463268273821292,0.5980957266529964,0.5180310834826468,0.565646498762131,0.5658854086175491,0.5741633689115633
WEIGHT,0.7442761531925741,0.7401837909429094,0.734818800159859,0.7727700960134736,0.7396610133629911,0.5975986643419603,0.5244395178506664,0.5668725675013753,0.567097721910329,0.5697687385933246
BMI,0.7482101728050136,0.7120496474243562,0.7439304327263199,0.7752035287776078,0.7251947410882627,0.597715823621718,0.5164363902662878,0.5658597163436293,0.5565732484296047,0.5648079030541746
DIAS_BP,0.7281241479224865,0.6668386182495183,0.7476447902649896,0.7273204152367806,0.7375055064356415,0.5311029317217436,0.46794101922376596,0.5526949247046837,0.49142870540003086,0.5595339032329629
HR,0.7487088287665061,0.7183629776097495,0.7440431240342466,0.7782986592885989,0.7426360858839798,0.5943639409950221,0.5126422636731942,0.5594539042793214,0.5655662461764979,0.5720314439666623
SYS_BP,0.7173562255336063,0.6943056022997433,0.753630965845004,0.7305431618994083,0.7433191646645723,0.5658515226409996,0.485340111220196,0.5489688964510808,0.5273931455650185,0.5721243798266644
MEAN_BP,0.7294132772042061,0.6917354815281422,0.7241909226245544,0.6953859029709024,0.7440345590084803,0.5973305123555966,0.51796160283378,0.5761885862941387,0.5829299622762747,0.5736775518587247
RESPRATE,0.7438402787787802,0.7090144817229318,0.7401816796934589,0.7727512594525676,0.7462549211616094,0.5992066142304084,0.5107416829009306,0.5677480223206693,0.5756160577671969,0.5783114873120572
Temprate,0.7375768849173661,0.6984799364424865,0.6948340237109546,0.7535809779864844,0.7205872153577764,0.5945766486309243,0.5052246872108304,0.5537041234372444,0.5672568538241219,0.5734349805878749
SPO2,0.7407490395021002,0.7136095313888031,0.7420402693161079,0.7705139415216531,0.7393564164638942,0.5909823177693807,0.5142375046200793,0.5654246724583227,0.5662151796208693,0.5709563092595478
PH,0.7484087682288161,0.7169583413384433,0.7427410506380638,0.7755158690386688,0.7398160662825692,0.5961501775598687,0.514174169836455,0.5658627519460482,0.5698697902322677,0.5714557458233753
HCO3,0.7462368431000967,0.7090384259499645,0.7392611093528374,0.7684562991741397,0.7385524531600944,0.596440542582006,0.5164864730949127,0.5712902662055204,0.5683580354163618,0.5700496349429999
HEMOGLOBIN,0.7473054593605741,0.7172693030443379,0.7407444658735647,0.7738899424720913,0.7423290121109356,0.6026234764238783,0.5093054818656244,0.5682708559847637,0.5712975151495157,0.5710563605016401
WBC,0.7489378184506188,0.7108808606730217,0.7475267831809982,0.7710430127448029,0.7398415225152142,0.5958876106805188,0.5148932636750511,0.5615244731861982,0.567067576089521,0.5695271084430729
RBC,0.7489825623098177,0.7128099247978759,0.742653223338327,0.7726082691285105,0.742130809595551,0.5996110938968509,0.5252755038335544,0.5661951849097844,0.5697179557386505,0.5716168200876144
HEMATOCRIT,0.7499970203860298,0.7020379982947246,0.7430573574125809,0.7738872871524062,0.7436514523193745,0.5927800337355325,0.4838970100370161,0.5654763684557347,0.566757046287407,0.5729465453395515
PLT,0.7449566228138658,0.7133800624079464,0.7421744841739013,0.7788401399196703,0.7424631331265105,0.6030211167221174,0.5315648722920201,0.5718295260061841,0.5760929889063005,0.570925503211723
