,MIMIC_fold1,MIMIC_fold2,MIMIC_fold3,MIMIC_fold4,MIMIC_fold5,EICU_fold1,EICU_fold2,EICU_fold3,EICU_fold4,EICU_fold5
All features,0.760582098643823,0.7077103982776071,0.7351710413444832,0.7699861474240982,0.7844974284116178,0.5941784965640144,0.571313814837433,0.5809033081558987,0.5892757087039818,0.573275212922293
ICU,0.7470163431505425,0.7315303323573044,0.7254109806775872,0.8013170680614121,0.7697448512774476,0.6108428954893932,0.5944934407643139,0.5953715391344805,0.6133335382019983,0.5756182899369235
ETHNICITY,0.7728153857237232,0.7112339661209879,0.7382858227467508,0.7719054045873618,0.7837168727666026,0.5901855267440599,0.5654974297980693,0.5782584270116902,0.5916225751331818,0.5758601012311584
AGE,0.7558898859782339,0.7081658955294242,0.7356193068707146,0.7733156604473004,0.7728220852389547,0.5917081652648538,0.5711215721608813,0.5787605047313319,0.587778346177806,0.5719626041790422
GENDER,0.7575755636199957,0.7086676921303317,0.7352247199587987,0.7690472850804345,0.7814255849033682,0.5895122194965126,0.5747172278509072,0.580026137115242,0.5872803599820999,0.568945208023413
HEIGHT,0.7612008663129541,0.7096787479918065,0.7352919260711654,0.7656283239926771,0.7844931075137865,0.5943971999307968,0.5743846293665322,0.5805726436044941,0.5879786689549484,0.5730127307214785
WEIGHT,0.7558529942932957,0.7304866933035687,0.7274377873306324,0.7690736206220924,0.7816490970384617,0.59261366441496,0.5704852633561351,0.5789058223398713,0.5920967931591771,0.5699020884581512
BMI,0.7604188741749639,0.7073465040149398,0.7363605889427823,0.7685426923427765,0.7722237604282032,0.5944040155124123,0.5731307830317365,0.5813502822941503,0.5779553145696998,0.56563779357897
DIAS_BP,0.7437136244586213,0.6649353181780862,0.7408286872887382,0.7208709962756801,0.7801027337283282,0.5567181876166356,0.5534928325778276,0.5744772092168869,0.5549355673895182,0.5650598638580275
HR,0.7606149671565923,0.7126535654854504,0.7366210320227069,0.7735227896838792,0.7834215868016171,0.5920139673170136,0.5715824664153375,0.5779816042973938,0.587813584515869,0.5729336297874987
SYS_BP,0.728553497784267,0.6888944623865979,0.7467588545940409,0.7256686518842761,0.7844557188237369,0.5725009386096036,0.5579761361952895,0.5703334397038441,0.5655530730993575,0.5729544898514192
MEAN_BP,0.731047365520203,0.6925390966774089,0.7166480124855221,0.6904350915548294,0.7846133343750499,0.5943421620562368,0.5683720528063547,0.5865008355969099,0.5956719903503379,0.5739946962491006
RESPRATE,0.7560936646801761,0.7043128898094002,0.7325709917783039,0.769141737371846,0.7982111919040338,0.5955799970545317,0.5701012232407596,0.5826948283489207,0.5920230061706835,0.5778135684100689
Temprate,0.7469407696869745,0.6955356354372214,0.6886441240513341,0.7482153156622658,0.7747571506897102,0.5928436123773366,0.5692482150673972,0.5756904823788453,0.5910714752075281,0.573501688699434
SPO2,0.7538114045410726,0.7084452293648349,0.7350206135555395,0.7670838641210216,0.7824409937922523,0.5887176452790549,0.5718635445679119,0.5792161814998977,0.5868019189692,0.5716544077606069
