,MIMIC_fold1,MIMIC_fold2,MIMIC_fold3,MIMIC_fold4,MIMIC_fold5,EICU_fold1,EICU_fold2,EICU_fold3,EICU_fold4,EICU_fold5
All features,0.93741938693534,0.9492341208392814,0.9823969796972392,0.9439290063203636,0.9522580012087918,0.5304114490161002,0.5256410256410257,0.5257667297273473,0.5253731343283582,0.5234159779614325
ICU,0.943992538660527,0.949773466813533,0.983399529161463,0.9480058655106682,0.9506575630639484,0.5271132376395534,0.523224043715847,0.5206048777535706,0.5227272727272727,0.5210135970333746
ETHNICITY,0.9438236970040975,0.9535405193298064,0.9851146636205856,0.9490712406525985,0.9554608829936971,0.5278688524590164,0.523224043715847,0.5208400498798625,0.5231607629427792,0.520935960591133
AGE,0.8674688277049605,0.8090744462158654,0.9186420160352031,0.912738852183627,0.931137237595465,0.5376940133037694,0.5290102389078498,0.5330483237561151,0.530741410488246,0.5252976190476191
LOS,0.8689558324228002,0.8451234951550606,0.8802313286169544,0.7971996563252133,0.8446353509552823,0.51010101010101,0.5104808877928483,0.4800725264834176,0.5101371496720334,0.5103721781574131
GENDER,0.9371659726959704,0.9492335120566288,0.981894616700838,0.9442254318057867,0.9537262044955515,0.5299295774647887,0.5249266862170088,0.5248657991391202,0.5252225519287834,0.5230978260869565
HEIGHT,0.8673041989931711,0.7283111827513089,0.9051748891016114,0.9240954526438119,0.8784872525047225,0.5191011235955056,0.5171370967741935,0.5143405395286046,0.5163147792706334,0.516330451488953
WEIGHT,0.928551569649212,0.8298927576494106,0.9393229095417035,0.910147346566151,0.88589839185706,0.5238429172510519,0.5234159779614325,0.5192725561975331,0.5192090395480226,0.5175257731958763
BMI,0.9195190641300592,0.9375229634547055,0.9737804715124202,0.9462892801426344,0.9568293453560014,0.5321969696969697,0.5279605263157895,0.5280411783564279,0.5232876712328767,0.5228802153432033
DIAS_BP,0.779053567225861,0.7703409964719649,0.824085343008595,0.8293596614248033,0.8331189191791424,0.541184810921653,0.5320587739506658,0.5324710603488193,0.533373525022692,0.534833728489759
HR,0.8867648302033229,0.9087275368274281,0.9344790165115975,0.8908167344659319,0.9254505797767909,0.5291595197255574,0.5244604316546763,0.521224780237644,0.522077922077922,0.5229419703103914
SYS_BP,0.766752902303286,0.74951993302916,0.787210698823192,0.8665850212270176,0.7618220179096349,0.5255169122149779,0.5188382933786113,0.5158678130676632,0.5182006821689341,0.5188649309130745
MEAN_BP,0.9551808734321678,0.9462469560234923,0.966932276532119,0.9390200619244804,0.9458412279970234,0.5164092664092664,0.5154826958105647,0.5097664082125791,0.5165530671859786,0.5148731408573928
RESPRATE,0.9222572015005815,0.9361458013395005,0.9711430163412569,0.9399720191813519,0.9474469233966579,0.527027027027027,0.5206812652068127,0.5188560186534538,0.5204819277108433,0.5196304849884527
Temprate,0.9351506478501654,0.9450349102636828,0.9782272168351649,0.9228188939551145,0.9419040215125907,0.5289608177172062,0.525260029717682,0.5236644062859085,0.527823240589198,0.5244252873563219
SPO2,0.6372075390471953,0.6370502969203673,0.6611364134316835,0.8474444912478564,0.7052221527181197,0.5619225177055485,0.5264454150182145,0.5293141097925504,0.5351044568245126,0.5298208799648892
PH,0.9282090614452156,0.9449281628444515,0.9788098917609072,0.9400922841196822,0.9499714033875628,0.5313653136531366,0.52660406885759,0.5272227763487147,0.5261136712749616,0.5235131396957123
CA_ION,0.7490416992552313,0.7314797632545769,0.778354971578339,0.8249883827993116,0.7902328929219411,0.5451041378219075,0.5301531549163228,0.5449550566299818,0.5371760432898419,0.5332651825863517
HCO3,0.9508236247429255,0.9562931990687594,0.9805055512639217,0.9529239847906616,0.9583204792189277,0.5238429172510519,0.5206812652068127,0.5174190389671401,0.5201900237529691,0.5198135198135199
HEMOGLOBIN,0.9460395693493061,0.9522673608919807,0.9819773986204496,0.9469070895319129,0.9459739814174339,0.5301418439716312,0.5251107828655834,0.5241932314624993,0.5249632892804699,0.5235457063711911
WBC,0.9287017841025624,0.9492985045824037,0.9799092761608967,0.9514849579574562,0.9563214033325624,0.528099173553719,0.5237430167597765,0.5218733180054694,0.5228494623655914,0.5203106332138591
RBC,0.94470298014362,0.9504707635075282,0.9845116833239449,0.9479266347253263,0.9543677698221447,0.5298245614035088,0.524745269286754,0.5238386129316311,0.5247093023255814,0.5227272727272727
HEMATOCRIT,0.9358949623130126,0.9471907522088033,0.971442405037846,0.9496755923496675,0.9301579672769458,0.528052805280528,0.5216284987277353,0.5201011642872108,0.5205314009661836,0.5213032581453634
PLT,0.8291870183042128,0.7821891515114543,0.9026258641643257,0.8422551256463431,0.8421783665684763,0.5346938775510204,0.525260029717682,0.522029233105543,0.5255797298652191,0.5279146141215106
RDW,0.9288344677890226,0.9411230068765108,0.9756772695506881,0.9434667223016385,0.961858318148969,0.5313075506445673,0.5267295597484277,0.5276641226768426,0.5243204577968527,0.5217669654289373
ALT,0.9028051899382766,0.8726057983706732,0.9077522734123455,0.8719960462354761,0.817953883990648,0.5271940677344574,0.5270800408488797,0.5210356618807324,0.5223389512808599,0.5199683894935802
AST,0.8688014072816627,0.9517179530315976,0.9697629559967111,0.9360908261619565,0.9270173132436167,0.5277324632952691,0.5227882037533512,0.522499361216874,0.5256410256410257,0.5217669654289373
ALB,0.9059741008785938,0.9227610568807266,0.9603196217711649,0.9298752681970834,0.9333733882658122,0.535490605427975,0.5289608177172062,0.529476189348552,0.5275974025974026,0.5266457680250783
TOTALBILIRUBIN,0.9359955929209474,0.9491848941519719,0.9805401426316107,0.943665220356616,0.9580802881010726,0.5314232902033271,0.5261136712749616,0.5265128540905645,0.5253731343283582,0.5234159779614325
CK,0.9035606705647833,0.9299030391346383,0.972565391287965,0.9302501554968254,0.9624058763570547,0.5176771385828913,0.5201660735468565,0.5136974484338379,0.5223684210526316,0.5134491149238531
CR,0.9346928026511613,0.9447471838027345,0.9768634996857634,0.9408033277262263,0.9482496955468319,0.5299024183020723,0.5279146141215106,0.5292261883014869,0.526813880126183,0.5246734397677794
UN,0.9275102140591642,0.9455434456254028,0.9762326144313684,0.9539304919027489,0.9426355946709006,0.5270224639992643,0.5235131396957123,0.5207455026117783,0.5238095238095238,0.5212765957446809
CL_ION,0.8625552475923386,0.797419029327418,0.9036993987779882,0.8083677801093742,0.8427519269909087,0.5294885025019958,0.5219675612608807,0.5204510993176649,0.5326476253241226,0.5275251648733079
GLU,0.8450704367795012,0.897278735573732,0.9245197063308499,0.904907829040242,0.9120093731705116,0.5376106194690266,0.5264797507788161,0.5288490045596983,0.5292598967297762,0.5273752012882448
K_ION,0.9401122225808319,0.9502176037996848,0.98370287850797,0.94466471929023,0.9522956283927302,0.5300884955752212,0.525260029717682,0.5249913340266112,0.5250368188512519,0.5230978260869565
NA_ION,0.9024963012534577,0.9122681954857386,0.9676216226916707,0.9340608302862624,0.8386747026449679,0.5161750713606089,0.5149384885764499,0.5090701447018364,0.5157992565055762,0.5153568202348691
APTT,0.9380199880890345,0.9105326857513589,0.9714698481928128,0.9326766222550061,0.9469487110898366,0.5287648054145516,0.5271132376395534,0.5239558900182434,0.5252976190476191,0.5217669654289373
INR,0.9345053471683415,0.9439513515107152,0.9786978360646532,0.9422412134296263,0.9482217854525608,0.53125,0.5269413629160064,0.5279650769942033,0.5259938837920489,0.5240452616690241
LAC,0.9428868638166257,0.9555797226301955,0.9820296694274844,0.9529644223552456,0.9581311860467909,0.5255639097744361,0.5228187919463088,0.5192725561975331,0.522020725388601,0.5200471698113207
ANION_GAP,0.9235265571912621,0.9451730557260418,0.9810148482180362,0.9424269265424479,0.9528874037593811,0.5306859205776173,0.5265625,0.5261015235707772,0.5251479289940828,0.5223390275952694
P_ION,0.9472406292164959,0.9530274545982469,0.9837214184801956,0.9497799370204447,0.9554781908622464,0.5286195286195287,0.5242510699001427,0.5220789773881518,0.5242165242165242,0.5215736040609137
INPUT,0.922883024979913,0.9346051911843127,0.954677398895134,0.9118607296441201,0.9217373120313974,0.5205562273276905,0.5182795698924731,0.5114512533445446,0.5155677655677655,0.5162059103908484
OUTPUT,0.8114755034587131,0.8562158038720539,0.855660934837269,0.8718140855988712,0.8511902352556309,0.5304659498207885,0.5241820768136558,0.5220272843630006,0.5227576974564926,0.5236768802228412
INPUT_MINUS_OUTPUT,0.7522580180307287,0.7194833189180782,0.7724555038022914,0.8138937458308908,0.749456691810334,0.5362473347547975,0.5331384015594542,0.5277388485440466,0.5263565891472868,0.5263975155279503
