,MIMIC_fold1,MIMIC_fold2,MIMIC_fold3,MIMIC_fold4,MIMIC_fold5,EICU_fold1,EICU_fold2,EICU_fold3,EICU_fold4,EICU_fold5
All features,0.9621214020659914,0.9519780363154018,0.9715780270698924,0.9431314854066956,0.9572182939092629,0.8478260869565217,0.8176811594202898,0.7591645353793691,0.8156521739130435,0.7994202898550724
ICU,0.9609292284062705,0.9453730636630837,0.9701366459528742,0.9415659065997746,0.9539892688161853,0.8281159420289855,0.7976811594202898,0.7322080136402387,0.7930434782608695,0.7753623188405797
ETHNICITY,0.9597994380390503,0.9424425237058752,0.9660390277660438,0.933229114159882,0.9534457733475574,0.8330434782608696,0.7976811594202898,0.7336572890025574,0.7971014492753623,0.7744927536231885
AGE,0.9245519044566717,0.8942971571374508,0.9403076341234953,0.9464733502737572,0.9500373469929336,0.8791304347826088,0.8400000000000001,0.7849616368286445,0.8495652173913044,0.8150724637681159
LOS,0.5652946858519105,0.6077787584010326,0.5805815789642661,0.5541476833909034,0.6222359679142144,0.5220289855072464,0.5397101449275362,0.42148337595907925,0.523768115942029,0.5347826086956522
GENDER,0.9613221510081098,0.9486078787810861,0.9704847577189004,0.9420638674271906,0.9571708773467136,0.8452173913043478,0.8121739130434782,0.7551065643648763,0.8144927536231884,0.7965217391304348
HEIGHT,0.8853531348571312,0.7653367368871923,0.8696603172283002,0.8408978781433412,0.8580222851476396,0.7518840579710144,0.7223188405797102,0.685464620630861,0.7078260869565217,0.7081159420289855
WEIGHT,0.9368840444743172,0.8821410169202465,0.9367498236534333,0.9008936369051939,0.8859758034346235,0.8031884057971015,0.7994202898550724,0.7235123614663257,0.7533333333333334,0.7286956521739131
BMI,0.9471091683480437,0.9460968520907103,0.9605434251932345,0.9293425779837595,0.9539785427264398,0.8568115942028985,0.8336231884057971,0.7684398976982096,0.7982608695652174,0.7944927536231884
DIAS_BP,0.8668963363318842,0.8832194327431668,0.9112727860795119,0.8901104394330789,0.9147826332113378,0.8040920716112532,0.791841432225064,0.6793520886615516,0.7958994032395567,0.8301619778346121
HR,0.9312843296283861,0.918857307587533,0.9401386105297425,0.8683824392671755,0.9117312637828057,0.8408695652173913,0.8084057971014493,0.7359761295822677,0.7866666666666666,0.7950724637681159
SYS_BP,0.8496027714325997,0.8470221957904401,0.8803242792769751,0.9001733957299295,0.8597117815150193,0.7898721227621484,0.7481926683716965,0.6820034100596761,0.7392838874680308,0.7442881500426257
MEAN_BP,0.9202891672600022,0.8713246485595286,0.8943438583813517,0.8779075978704168,0.8927819300541258,0.7095652173913043,0.6915942028985507,0.6287297527706734,0.7121739130434783,0.6785507246376812
RESPRATE,0.9342533434953082,0.9050156811957252,0.9223395296746703,0.9009362834244186,0.9207788138011861,0.827536231884058,0.7715942028985507,0.720613810741688,0.7692753623188406,0.758840579710145
Temprate,0.9571443781168287,0.9516814436950105,0.968456131893163,0.9452314167374376,0.9576328896647879,0.8397101449275362,0.8147826086956522,0.749309462915601,0.8327536231884058,0.8081159420289855
SPO2,0.5971838907365522,0.6921774843764233,0.6868271116802428,0.9105270173225144,0.7989916289950731,0.6800852514919011,0.6381329923273658,0.555848252344416,0.8008269394714407,0.6853623188405797
PH,0.9598537882011041,0.9544987077534692,0.9727086327605566,0.9446970642136165,0.9571301357714368,0.8527536231884059,0.8246376811594203,0.7652514919011082,0.8211594202898551,0.8002898550724638
CA_ION,0.8347808151922147,0.8511375597438076,0.8771736513518893,0.8902364891646066,0.8914199142712063,0.8110485933503836,0.7469309462915601,0.7295566922421142,0.8270502983802217,0.7754731457800512
HCO3,0.9591735157214722,0.9289503697580089,0.9574321176645185,0.9330897854729566,0.9512741848072985,0.8031884057971015,0.7715942028985507,0.7098891730605286,0.7657971014492754,0.7611594202898551
HEMOGLOBIN,0.9626550536929768,0.949743414790766,0.9697209319640985,0.9440027621565157,0.9558720763281281,0.846376811594203,0.8136231884057972,0.7519181585677749,0.812463768115942,0.8005797101449275
WBC,0.9507449969300205,0.941359784375369,0.9593245289795289,0.9339049862310278,0.9493058430423292,0.8344927536231884,0.8023188405797101,0.7397442455242966,0.7942028985507246,0.7672463768115942
RBC,0.9626198454815029,0.94656907889234,0.9695110548392549,0.9403272509919915,0.9563683857847538,0.8446376811594203,0.8107246376811594,0.7501790281329923,0.8104347826086957,0.7930434782608695
HEMATOCRIT,0.9568544716530942,0.9367561800134288,0.9653185987422812,0.9349321485517075,0.9493432690811647,0.8342028985507246,0.7820289855072464,0.7290196078431372,0.769855072463768,0.7785507246376812
PLT,0.9045251415440181,0.8821375082275518,0.9476149510143617,0.8966314267050162,0.9178872707948799,0.8678260869565217,0.8147826086956522,0.7176555839727196,0.8045012787723785,0.8333333333333333
RDW,0.9564508555141172,0.9497674435156183,0.9678502190146078,0.9388858488145773,0.9538146103087537,0.852463768115942,0.8255072463768116,0.7669906223358909,0.8072463768115943,0.7834782608695652
ALT,0.9434680189526854,0.92373462323741,0.9364456316879395,0.9060802062285325,0.8886237642984705,0.7908184143222506,0.813776641091219,0.7204774083546462,0.7852941176470588,0.7507416879795397
AST,0.908255174478036,0.9089934079479838,0.9357059753510897,0.9224587440917846,0.9112039727240697,0.8321739130434782,0.7936231884057972,0.7432225063938619,0.8176811594202898,0.7834782608695652
ALB,0.952641802012586,0.9522977597013773,0.9705861790899037,0.9457835804545818,0.9564818166539966,0.8710144927536232,0.8397101449275362,0.7546803069053709,0.831304347826087,0.8249275362318841
TOTALBILIRUBIN,0.9603901521451548,0.952301517827202,0.9702425945805239,0.9423084744821626,0.957988376651439,0.8530434782608696,0.8211594202898551,0.7623529411764706,0.8156521739130435,0.7994202898550724
