,MIMIC_fold1,MIMIC_fold2,MIMIC_fold3,MIMIC_fold4,MIMIC_fold5,EICU_fold1,EICU_fold2,EICU_fold3,EICU_fold4,EICU_fold5
All features,0.9037748118820006,0.9503796810452421,0.9818066882608536,0.9704502146818221,0.9690819158140331,0.5019635445301691,0.5035314306358382,0.5072254335260116,0.5029807542912729,0.5069060773480663
ICU,0.9161802370267522,0.954228238888954,0.9795843331989267,0.9680704956430701,0.9676708917457623,0.5013265429713409,0.5023366244715152,0.5059241706161137,0.5022236754022761,0.5057471264367817
ETHNICITY,0.9128498103650703,0.9621663757311758,0.9782955881418091,0.9675972433981489,0.9767974387019027,0.501639050262248,0.5023682140047206,0.5059665871121718,0.5023894693012341,0.5062189054726368
AGE,0.8857998321516429,0.9352481808364258,0.9635294802021794,0.9577678151776998,0.9468833543105266,0.5017150934134499,0.5035797874660193,0.5065616797900262,0.5027899206275835,0.5073529411764706
LOS,0.8048795204165469,0.9140418789222398,0.8919823875012547,0.8540593525338465,0.8996886715926982,0.4923044397463002,0.4938460232577879,0.502208480565371,0.49378956211886377,0.5022461814914645
GENDER,0.9083623317613265,0.9505611468770047,0.9807686737431263,0.9703851918766283,0.969516464122886,0.5018815592203898,0.5031997252918774,0.5069444444444444,0.5028146254561349,0.5066489361702128
HEIGHT,0.811275106423667,0.7538152662319336,0.9019350876435341,0.9215729365948351,0.8550666210368254,0.5013925833202941,0.503315649867374,0.5034106412005457,0.4999925766681711,0.5039123630672926
WEIGHT,0.8784661454594102,0.9277839446921026,0.941668919640875,0.9347502658578186,0.9156935909116407,0.5035260826187139,0.5055187637969095,0.5050607287449392,0.5025997597240702,0.5057603686635944
BMI,0.9198082620280228,0.9436198396088082,0.9762253451211604,0.9551162130836901,0.9593596151485049,0.5013342603437632,0.5027654320987655,0.5065274151436031,0.5025768712917211,0.5062034739454094
DIAS_BP,0.7822100876317386,0.7840435038631544,0.7861355145369711,0.8145503444259365,0.8085972029401549,0.5046417672210598,0.5084593033947552,0.5166666666666667,0.5083402076863354,0.5130890052356021
HR,0.850741274653013,0.9224899249558871,0.9200112263565754,0.9389321130804562,0.934815707059591,0.5018192337745224,0.5053879310344828,0.5061576354679803,0.5022438863801532,0.5062814070351759
SYS_BP,0.7933574673480976,0.7517959752975067,0.8155578193382437,0.8267027831240158,0.739825713994481,0.5020006911478511,0.505191798941799,0.5040935061315496,0.5031294491481708,0.5074404761904762
MEAN_BP,0.9098571731474476,0.9656606385358545,0.9504634323282657,0.9459338186889805,0.9609167576536701,0.5006283452242907,0.5001681601235318,0.5033692722371967,0.5003112730052468,0.5035014005602241
RESPRATE,0.9257679777759558,0.9599546629302378,0.9668970977660536,0.9550667101988755,0.9726215412851358,0.5008688369549116,0.5019727891156462,0.5054945054945055,0.5016726400301812,0.5051229508196722
Temprate,0.8906938764066601,0.969726106739289,0.9761717223004254,0.9662476024445052,0.9576941569847908,0.5023366244715152,0.503360761867027,0.5070821529745042,0.5029676192274748,0.5070224719101124
SPO2,0.7668054316050126,0.6346545685030824,0.6332216514294374,0.7739521295585094,0.683446415795286,0.5043767577139102,0.5237004842191237,0.5059065934065934,0.5109604748414946,0.5221238938053098
PH,0.9035337497828495,0.945124205683888,0.9820050022081854,0.9684726702429834,0.959152987636761,0.5019177315717277,0.5035314306358382,0.5074850299401198,0.5030744635061182,0.5071022727272727
CA_ION,0.7778059719863132,0.7834426549167719,0.8463796037133144,0.8253707622843061,0.8077501412379611,0.5049557203171661,0.5077857365306758,0.506484771573604,0.5082817421527099,0.5135135135135135
HCO3,0.9158850774010958,0.9594407022053446,0.9724788659313812,0.9641534695901467,0.9735462190615657,0.5011524695776665,0.502295038968825,0.5052854122621564,0.5021737521737522,0.5058275058275058
HEMOGLOBIN,0.9037063796023913,0.9485101165690845,0.9811285318068026,0.968085749488676,0.964909800431772,0.501828063536027,0.5030473687077794,0.5068306010928961,0.502753267758988,0.5066666666666667
WBC,0.9316870565696045,0.957939804621347,0.9766268081496396,0.963327841339022,0.9695146219143961,0.5013265429713409,0.5026578105493134,0.5060827250608273,0.5022136222910216,0.5060975609756098
RBC,0.9042926222583669,0.9539015549481533,0.9815566104851461,0.9697712468039505,0.9701419928443586,0.5019543275905782,0.5031714044741863,0.5068119891008175,0.5028646995729599,0.5067204301075269
HEMATOCRIT,0.8871001202994331,0.9160654299954644,0.9572030406758186,0.9344641114419246,0.9249798746746566,0.5014756510310657,0.5021836689341844,0.5056689342403629,0.5024324615560147,0.505868544600939
PLT,0.7766694629445785,0.8035593766327641,0.9150487482057941,0.8685209306200711,0.7812014381001474,0.5039797063606587,0.506082310694162,0.5072742868675996,0.5048070841239721,0.5095419847328244
RDW,0.9080504537688658,0.9603017079050964,0.9770353574171327,0.9673818847883356,0.9674477094290639,0.501828063536027,0.5031018220205372,0.5067024128686327,0.5029939512036699,0.5068493150684932
ALT,0.8971985707014627,0.9092463433398327,0.9286550209026927,0.9272489544232825,0.875401042668898,0.5019913621825935,0.5025654965643256,0.5050813008130082,0.5022847357816136,0.5054466230936819
AST,0.9052305963746623,0.939522897703482,0.9456719179191642,0.9587043365251384,0.9507840789713207,0.5020100487266151,0.503360761867027,0.5069252077562327,0.5028146254561349,0.5069832402234636
ALB,0.882186234177208,0.9216086873179337,0.9588508874401342,0.9576608539306428,0.92614288846863,0.5024001566418018,0.5044409634468336,0.5086206896551724,0.5040360709425955,0.5082781456953642
TOTALBILIRUBIN,0.9030116986480641,0.9498381016992332,0.978326209971406,0.9687396968699513,0.9697629091810629,0.5020668090298963,0.5034681894437992,0.507396449704142,0.5031855293865086,0.5068119891008175
CK,0.865205129513963,0.8960259896137017,0.9665409197217056,0.9348765835183492,0.9310085922993434,0.5052083333333334,0.5063451776649747,0.5025316455696203,0.5067024128686327,0.5054112554112554
CR,0.8963279460689302,0.946685864795496,0.9811896828304427,0.9673990089979887,0.9597124416378495,0.5021344159992138,0.5037816691505216,0.5075987841945289,0.5033758639021797,0.5073313782991202
UN,0.9088586269308011,0.9473017283929988,0.9391804473434617,0.9470003721457837,0.9164285788081081,0.501836917562724,0.5035635785945899,0.5079113924050633,0.5029676192274748,0.506426735218509
CL_ION,0.8218733902234067,0.8681057874608121,0.931315391380449,0.9302251431081047,0.8841567505814405,0.5040742399901137,0.5055041932360088,0.5119047619047619,0.5056869563596021,0.5104602510460251
GLU,0.8498550590600531,0.9228233281403546,0.9465381656205709,0.9356440568099136,0.9411070726831035,0.502295038968825,0.502890076845974,0.5025882922109337,0.5035474599462814,0.5072046109510087
K_ION,0.901464305286275,0.9492390821544159,0.9821482204192484,0.9690066571453888,0.9665903639878246,0.5020006911478511,0.5035635785945899,0.5074626865671642,0.5031855293865086,0.5072886297376094
NA_ION,0.7848965930977614,0.8574780814274618,0.9226698664352391,0.8749861116431145,0.8571538250106141,0.5029028523242897,0.5034838700408727,0.5072463768115942,0.5032283327532197,0.5070821529745042
APTT,0.8892756282862619,0.9028671981439768,0.9508733258758821,0.9556194369959179,0.9448514851697745,0.5018815592203898,0.5030881094952951,0.5070821529745042,0.5029156863927933,0.5070621468926554
INR,0.898554579611065,0.9416917178749908,0.9813758076312511,0.9671944787203535,0.9618948044622506,0.5021149425287356,0.5038167082014323,0.5076219512195121,0.5032139928562495,0.5072046109510087
LAC,0.9171183121808002,0.9619828535127696,0.9770985887748544,0.9705973480342676,0.9699396083305447,0.5014358813700919,0.5023894693012341,0.5062189054726368,0.5023894693012341,0.5060827250608273
ANION_GAP,0.8994931717878869,0.9351289549747628,0.9699020494792447,0.9577180243231093,0.9397828372811479,0.5019543275905782,0.5034370826399651,0.5073529411764706,0.5028520967484434,0.5068493150684932
P_ION,0.9158855829594323,0.9610034223235178,0.9810168100584136,0.968470197180064,0.9714783864644589,0.5015401459854014,0.5029028523242897,0.5065104166666666,0.5025204516649384,0.5063613231552163
INPUT,0.9208590607593277,0.9481174498134659,0.9429226415343945,0.9334920069503867,0.9433008159873558,0.5006353766284203,0.5019451380595664,0.505,0.5011823075203357,0.5045955882352942
OUTPUT,0.8341426423336281,0.8995147014358442,0.8849438060257938,0.9001494669818667,0.8594412031410608,0.5022847357816136,0.5035314306358382,0.5080906148867314,0.5034838700408727,0.5078125
INPUT_MINUS_OUTPUT,0.8045962501895247,0.7753692649011491,0.809006665899328,0.8527147310577285,0.8102102819087382,0.5027899206275835,0.505191798941799,0.5091240875912408,0.5035797874660193,0.5075075075075075
