,MIMIC_fold1,MIMIC_fold2,MIMIC_fold3,MIMIC_fold4,MIMIC_fold5,EICU_fold1,EICU_fold2,EICU_fold3,EICU_fold4,EICU_fold5
All features,0.9825172736962035,0.9928097740804324,0.9964320528039013,0.9951948243515304,0.9929340099779641,0.8171186440677966,0.8271186440677966,0.8882203389830509,0.8608474576271188,0.8705084745762712
ICU,0.9821971943273174,0.9921698284422211,0.9957813904283767,0.994621772202029,0.9915529024140134,0.785593220338983,0.7893220338983051,0.8628813559322035,0.83,0.835593220338983
ETHNICITY,0.9822411883696675,0.9929706251915024,0.9925317941478408,0.9949035904355397,0.9922723957789665,0.7983050847457627,0.7933898305084746,0.8648305084745762,0.8377966101694916,0.8438983050847458
AGE,0.9769147946228327,0.9898981744122249,0.9786056641139192,0.9908897334943754,0.9882320523315489,0.811864406779661,0.8116949152542372,0.8780508474576271,0.8586440677966102,0.8849152542372881
LOS,0.8571811669992045,0.929231813472974,0.8621694570560307,0.897637115248957,0.9088778384669768,0.5588135593220339,0.3708474576271187,0.5913559322033898,0.5050847457627119,0.42033898305084744
GENDER,0.9826020822704685,0.9925003938549121,0.9962085397984819,0.9952520710320423,0.9925303818413295,0.8140677966101695,0.8188135593220339,0.8819491525423728,0.853728813559322,0.8659322033898305
HEIGHT,0.9217899351182612,0.8898920350314531,0.9477332909779315,0.9511594501509018,0.9555923087283494,0.7028813559322034,0.6352542372881356,0.6920338983050847,0.7045762711864406,0.7208474576271185
WEIGHT,0.9652712586999193,0.9803652725361254,0.982774455825555,0.985570608754812,0.974023276998051,0.8361016949152542,0.8489830508474576,0.851864406779661,0.8528813559322033,0.8527118644067797
BMI,0.980237240274228,0.9904032266137568,0.9928149190385823,0.9922569976248399,0.9903522829927605,0.7847457627118644,0.8079661016949153,0.8726271186440677,0.8464406779661018,0.8511864406779661
DIAS_BP,0.9552929946119108,0.9702611854213055,0.9658509572279943,0.966503433630142,0.9775362086221602,0.8827118644067796,0.9135593220338982,0.9520338983050848,0.9369491525423729,0.9415254237288134
HR,0.9509764004017447,0.9778640568821944,0.9867679290726425,0.979475350813612,0.9824498116709429,0.8169491525423729,0.8298305084745763,0.8691525423728812,0.8300000000000001,0.8449152542372882
SYS_BP,0.9543862761013149,0.9664410172628013,0.9613381661587601,0.9565676475812066,0.9200540507094391,0.8177966101694916,0.8652542372881356,0.8422033898305085,0.8610169491525423,0.8932203389830509
MEAN_BP,0.9759710640152508,0.9744385584507793,0.9515604822368847,0.9730246717639571,0.9720929321589864,0.7306779661016949,0.628813559322034,0.6859322033898305,0.6991525423728814,0.6879661016949152
RESPRATE,0.973925211270033,0.9827427527287236,0.9646146914997455,0.9859911703308668,0.9834355140677771,0.7583050847457626,0.7705084745762711,0.8196610169491525,0.7894915254237289,0.791864406779661
Temprate,0.9817263282982347,0.9935773962234294,0.9900097334214206,0.9947529227917381,0.9895389116406904,0.8345762711864406,0.8322033898305085,0.8919491525423728,0.8581355932203389,0.8827118644067796
SPO2,0.9570866148476544,0.8966130107180752,0.8144690184496349,0.9596240483554666,0.9338777846718491,0.8803389830508473,0.9398305084745763,0.9332203389830509,0.9513559322033898,0.9596610169491525
PH,0.9830837197022504,0.9922140945083504,0.9966231896113925,0.9948769321799931,0.9922660940640085,0.8205084745762712,0.8349152542372881,0.8972033898305085,0.8671186440677967,0.8776271186440678
CA_ION,0.9631472548859602,0.9695701392492043,0.9757341027817845,0.9685050940012905,0.9697995251010041,0.8986440677966101,0.9003389830508475,0.9191525423728812,0.9361016949152543,0.9466101694915254
HCO3,0.9802951333193383,0.9908475667914576,0.9818428510216557,0.9935847259233639,0.991427724445459,0.7791525423728815,0.7806779661016949,0.8400847457627119,0.8281355932203389,0.8276271186440678
HEMOGLOBIN,0.9833098542709676,0.9924477468356164,0.9963576146039848,0.9948833876923149,0.9926558013390289,0.8167796610169491,0.8171186440677967,0.8858474576271185,0.8566101694915254,0.8696610169491525
WBC,0.9844685197839781,0.9920592796790254,0.9915664423432042,0.9930002010239848,0.9892637550518565,0.7798305084745762,0.7994915254237287,0.8638983050847457,0.8301694915254236,0.8450847457627119
RBC,0.9829053037452505,0.9931188050995705,0.9961279870965609,0.9950770530619699,0.9931180881220403,0.8150847457627118,0.817457627118644,0.883728813559322,0.856271186440678,0.8683050847457627
HEMATOCRIT,0.9812765897915547,0.9868408725383736,0.9921639500361135,0.9886198014311169,0.987612936283426,0.8016949152542372,0.7947457627118644,0.865593220338983,0.8428813559322035,0.8488135593220338
PLT,0.9731487488665369,0.9423768396483204,0.9821286634073786,0.9787643079071998,0.9607858220986785,0.8752542372881356,0.8845762711864408,0.9067796610169492,0.9033898305084745,0.9240677966101695
RDW,0.9824941735795713,0.9937023123349106,0.9911780542262175,0.995095131841296,0.9924888717642285,0.8106779661016948,0.8103389830508474,0.8705084745762712,0.8596610169491525,0.8657627118644067
ALT,0.9798287705152394,0.9805373980246692,0.9674023091966946,0.9801349670350769,0.9704944044503897,0.8081355932203389,0.811864406779661,0.8195762711864407,0.8333898305084746,0.8225423728813559
AST,0.971075253846922,0.9837543038439409,0.9827543266685143,0.9819645528821855,0.9644735769091815,0.7677966101694916,0.8286440677966102,0.8522881355932204,0.8276271186440678,0.803728813559322
ALB,0.981626089365163,0.9897304056890176,0.9949596121811268,0.99402741351704,0.9893363784742374,0.8405084745762711,0.8454237288135592,0.9039830508474577,0.8898305084745762,0.8950847457627119
TOTALBILIRUBIN,0.9823914948589004,0.9926655851024435,0.9960924183710376,0.9945448746744231,0.9928708720638124,0.8208474576271187,0.8298305084745763,0.8927966101694914,0.8644067796610169,0.8710169491525424
CK,0.9699733133955968,0.9822382160223272,0.9893374989385296,0.9878857963008242,0.9855392987899522,0.9455932203389831,0.8208474576271186,0.8076271186440678,0.8988135593220339,0.7620338983050847
CR,0.9821641533739771,0.9923542426696342,0.9966602914716369,0.9949621750460665,0.9921154567278799,0.8228813559322034,0.8420338983050847,0.901271186440678,0.8749152542372882,0.8813559322033899
UN,0.9799210282282387,0.9936165239670817,0.9867380239271466,0.9902562403564513,0.9847810619544652,0.7945762711864406,0.8166101694915255,0.8423728813559321,0.8427118644067797,0.8677966101694916
CL_ION,0.9624190821083005,0.9773897681000238,0.9840983086385611,0.9867443413086225,0.981833242657437,0.8686440677966102,0.8783050847457627,0.9366949152542372,0.9161016949152543,0.927457627118644
GLU,0.9517586637895862,0.9832534753767429,0.9605796793201626,0.9863368579984636,0.9847569419757848,0.8189830508474576,0.7716949152542373,0.8025423728813559,0.8577966101694916,0.8384745762711864
K_ION,0.98265247426647,0.9927469668183099,0.9967288676858562,0.9951025908011291,0.9927665863662769,0.8225423728813559,0.8294915254237287,0.893813559322034,0.8688135593220339,0.88
NA_ION,0.9529398194723291,0.9751490437781416,0.9801283915555373,0.9672829618291913,0.9746784906747136,0.8481355932203389,0.8186440677966101,0.8763559322033898,0.8499999999999999,0.8377966101694916
APTT,0.9804283612953757,0.9852623100321439,0.990778663612999,0.9932933247661214,0.9909201729050058,0.8189830508474576,0.8259322033898304,0.8891525423728813,0.8596610169491525,0.8742372881355932
INR,0.9825956583616297,0.9920958632047522,0.9967545882754082,0.9948502572003212,0.9928246960827793,0.8225423728813559,0.8355932203389831,0.8914406779661017,0.8703389830508474,0.8781355932203391
LAC,0.9817462618820252,0.9924117453205263,0.9925144065964185,0.9952608177495147,0.9905733150959799,0.7928813559322033,0.8035593220338983,0.8740677966101695,0.8391525423728814,0.8484745762711863
ANION_GAP,0.9843234951753459,0.9918828306828958,0.9951945064572387,0.993439309654871,0.9902947661205225,0.8172881355932204,0.8320338983050848,0.8910169491525424,0.8549152542372881,0.8713559322033898
P_ION,0.9831053144180234,0.9937285859579326,0.995762596000387,0.9947442931431422,0.9922566195343765,0.7952542372881355,0.8138983050847457,0.8780508474576272,0.8428813559322035,0.8557627118644067
INPUT,0.9503676604181112,0.9445510650977567,0.8935400629025335,0.9380978247599335,0.9330796296558969,0.7642372881355932,0.7622033898305084,0.8302542372881356,0.7827118644067796,0.8105084745762712
OUTPUT,0.9658150458275169,0.9864401665295395,0.9809600359756374,0.9840959924647781,0.9713544348417824,0.8345762711864406,0.8310169491525424,0.9014406779661017,0.8720338983050847,0.8847457627118643
INPUT_MINUS_OUTPUT,0.9623019333707505,0.9634399708741924,0.9698957814697907,0.9779282521650215,0.9705829358605303,0.8408474576271187,0.8589830508474576,0.9211016949152542,0.8789830508474576,0.892542372881356
