,MIMIC_fold1,MIMIC_fold2,MIMIC_fold3,MIMIC_fold4,MIMIC_fold5,EICU_fold1,EICU_fold2,EICU_fold3,EICU_fold4,EICU_fold5
All features,0.9186239732169499,0.9542937785221326,0.9685215746898952,0.9678478200920122,0.9658605516624956,0.38902408843425174,0.43123565920631934,0.42979726783590083,0.4193257483106647,0.4245076526899025
ICU,0.9253217417377952,0.9533383717311228,0.9633418001600846,0.9616126739211613,0.9595095906694057,0.3625487821839692,0.4016442466075771,0.40440131571810656,0.39802855567925116,0.39996467263306634
ETHNICITY,0.9234714608914438,0.9541558410097466,0.9559974677184542,0.9600859097741226,0.9654004469790278,0.3763569028735812,0.40262533509999077,0.40542040760922265,0.4032782301318543,0.41116427871394756
AGE,0.9019505226576219,0.941577564148796,0.9435810102612893,0.9509335248825962,0.9459355217405825,0.37947512335346134,0.43216833268633537,0.4181953033595186,0.41456301396060435,0.4317767042404723
LOS,0.6415958969307936,0.6629036473247666,0.6149667053466678,0.5950394162587558,0.6459136686787391,0.08649870801033592,0.05342857000087803,0.04738212780891363,0.10123103052618615,0.06198025913457967
GENDER,0.9215734931717527,0.9523595647419678,0.9651282526139167,0.9669743784428724,0.964953445362392,0.3859791719583439,0.4243647620092281,0.42516995183274686,0.4152003883992403,0.4198604133759299
HEIGHT,0.8195674226185751,0.7654812480230923,0.8684962674104031,0.8782193681655586,0.8659619838987895,0.2647224188492265,0.27412330739996515,0.283735852064403,0.28912057954726667,0.32410232973233627
WEIGHT,0.8886462330356323,0.9052474239163122,0.9268190233148572,0.9326728370741166,0.9200771770731881,0.3841610126761436,0.3937622188522044,0.37934125867983964,0.4094360755461477,0.40030718088400613
BMI,0.9237125302072087,0.9410480078575272,0.9623345699059249,0.9551977457244913,0.9555283061774662,0.3629090976120036,0.4139248875958741,0.41752837392199904,0.4087915630468822,0.4108277867722012
DIAS_BP,0.7935192855883939,0.812122684169428,0.8055920893993788,0.8246095278644798,0.8346789170383204,0.4491817467822854,0.48248125953607673,0.49952668754095975,0.481774648503269,0.48273191521318737
HR,0.866282662957621,0.9176372863527609,0.9255966669540682,0.9244563522489382,0.9362395761970955,0.3835951313603972,0.3899350470911393,0.40981731331716237,0.3986881388904625,0.41250862557256773
SYS_BP,0.8099657986342103,0.770328237285314,0.8398835499375081,0.8422298605544472,0.7478698857249462,0.3903702234074949,0.45600960384153666,0.4411488741473739,0.422794283268763,0.43309548207877274
MEAN_BP,0.9165808350582567,0.8979132320375962,0.8723367639327154,0.8997921947399805,0.9183500185527123,0.3262466452646128,0.29949895066174137,0.27964476513571235,0.3079343759330555,0.29223575040709515
RESPRATE,0.9078427488577863,0.9264037956394836,0.926806950346148,0.9278857709532182,0.9440812915594057,0.33950996450996446,0.38936103061429433,0.3930685180969724,0.3777458146202093,0.3814792281066524
Temprate,0.9089244224154702,0.9588301253851739,0.9537435636021658,0.9598621583903455,0.9544067664381546,0.4016442466075771,0.4278076274757691,0.42748536712684787,0.41900945515103044,0.42649352153536235
SPO2,0.769998359164126,0.48880061506102296,0.4556958058966686,0.7632349246525636,0.6254791178117245,0.44547291772727976,0.5324337121212122,0.4995031055900621,0.49498651592688936,0.5183941957431436
PH,0.9183481607662594,0.951256209230728,0.9714455915610032,0.966673664852846,0.9597948831089076,0.38733525065081603,0.43123565920631934,0.4337546785880795,0.42153520859600774,0.427815835723261
CA_ION,0.7860281521349759,0.8114649159952156,0.8713491916465569,0.8387572524779281,0.8337562616623092,0.4532098894065463,0.47830343084445176,0.4686757167802625,0.4814229915113033,0.48503138580395944
HCO3,0.9227432308444077,0.949783115672651,0.9425043466779017,0.9554270958100446,0.9614036125831954,0.3541657359839178,0.4003328240411846,0.3867816041115642,0.39637525231366877,0.402016605095784
HEMOGLOBIN,0.9185274183716023,0.9488838039588905,0.9659728379505961,0.9640564279635382,0.9617169774579436,0.3839365673519083,0.42090473916278864,0.4231819413750002,0.4136055391266137,0.42019307061623906
WBC,0.9337739638016647,0.9512487352070087,0.9548569794786195,0.9535725769797712,0.9606392766842231,0.3625487821839692,0.4110437329436849,0.4081297732462011,0.3976983936705825,0.40846763011123777
RBC,0.919161700266177,0.9549061683105152,0.9663168735289811,0.967128055045038,0.9660720533668279,0.3886868723841595,0.42373700783605944,0.42285026962446315,0.41647292453744067,0.42119034658439813
HEMATOCRIT,0.905687043122138,0.924255360911381,0.9490723894660809,0.9398957627045909,0.9334025713818992,0.36933745240861987,0.39670641369418436,0.39790514902622526,0.4045812662318636,0.4030398140979695
PLT,0.7836158590616156,0.8347914120524442,0.9263041097463285,0.8864046653742127,0.8030467331040192,0.4392946712767005,0.4651423707830393,0.4553446368328401,0.4513488880787459,0.4576234058354304
RDW,0.9220389644781488,0.9584230315265717,0.9590133281891642,0.965105393451479,0.9650166686569588,0.3839365673519083,0.4221650524616626,0.4208580353158667,0.4196418744909863,0.4235135135135135
ALT,0.9100348806728842,0.9142477806167326,0.9146804580620498,0.9286412878350792,0.891510177606977,0.39003409715097054,0.4084689913326125,0.38005502314474143,0.4000043711547498,0.3916782755002352
AST,0.9103251751385069,0.9391549995240165,0.9341357691983516,0.9520922045099177,0.9404681746365713,0.3907060795938387,0.4278076274757691,0.4248388468963712,0.4152003883992403,0.4258319023912175
ALB,0.9024966516692308,0.9381158060111299,0.95834685362716,0.9618693923847421,0.9392488878337788,0.4036043317433085,0.4463996511772767,0.44827445374719216,0.4402219239490214,0.4443040952662152
TOTALBILIRUBIN,0.9180593406644644,0.954104070948314,0.9667723127410228,0.9669833433625883,0.966487686061241,0.3927155990077339,0.42999066254249885,0.43243616426061576,0.42405095671748694,0.42285026962446315
CK,0.8830761337409907,0.911969395713908,0.9614826242185811,0.9394637578156309,0.9365118695610706,0.3843145833903033,0.41385045566732664,0.40750000000000003,0.4208580353158667,0.39063307006518505
CR,0.9132624571114559,0.9528395342209132,0.9699066316868745,0.9664247414238836,0.9607197460390017,0.3950480728324683,0.43589101158784843,0.43540227991953223,0.42811984304521616,0.4314469144828532
UN,0.9178356571687234,0.9514845517548711,0.9373932596148824,0.9463542680978728,0.9277946042995853,0.3842777155655095,0.43185753976596425,0.4396856456078415,0.41900945515103044,0.41552436342711524
CL_ION,0.8434296267227654,0.8904912214746337,0.9330724774198508,0.9362917757448166,0.9042571714742845,0.44083991978294207,0.45944972630365893,0.47569200884908003,0.46133716644552564,0.4654588775966566
GLU,0.8659048204005223,0.9243380183862978,0.931060977767843,0.9376621976462595,0.9434972935696784,0.4003328240411846,0.4171081081081081,0.40911392405063285,0.4315466492885847,0.4294671817280836
K_ION,0.9170708950594307,0.9537948298024685,0.9689924692914027,0.9672929651609923,0.9644051887037809,0.3903702234074949,0.43185753976596425,0.4334250941756013,0.42405095671748694,0.43078720283775024
NA_ION,0.7982251073931814,0.8843068519533078,0.9273071023983792,0.8888742217667431,0.8822204611749289,0.4174254336246511,0.430302071140202,0.43012729844413017,0.42499194847020927,0.42748536712684787
APTT,0.9074151212262335,0.916781694374051,0.9472682145149516,0.9537845487469754,0.9497520208000232,0.3859791719583439,0.42185020794743655,0.42748536712684787,0.41774258350345306,0.42715482672598765
INR,0.9149231412908545,0.9496781190502833,0.9706284054525841,0.9662206365085272,0.9620798979347179,0.39438294865756013,0.4365103858314333,0.4357317553193842,0.42467842536955386,0.4294671817280836
LAC,0.9257632268829874,0.9540457858727718,0.9530234003071183,0.9607429580794059,0.9556189577779478,0.36756256410684063,0.4032782301318543,0.41116427871394756,0.4032782301318543,0.4081297732462011
ANION_GAP,0.9161583964349139,0.944870865590255,0.9626918533286186,0.9584100921013372,0.9458415171513936,0.3886868723841595,0.42936751473161566,0.4317767042404723,0.41615506369473787,0.4235135135135135
P_ION,0.9260935418137506,0.9563223901483664,0.9629932480493392,0.960798699987119,0.9610722690755118,0.37216043320149717,0.4174254336246511,0.4171947122340902,0.40717657354835357,0.41418553212309006
INPUT,0.8512845766947339,0.8593427258063991,0.8597359852061601,0.8428391541798097,0.8598965325911545,0.32664355302275405,0.38834938152052767,0.3771932153000823,0.35563705951196734,0.36111186131441625
OUTPUT,0.8564034761428494,0.9188228284062583,0.9034706275144874,0.9153188602823166,0.8853325489251863,0.4000043711547498,0.43123565920631934,0.4419936057894867,0.430302071140202,0.43836750047018996
INPUT_MINUS_OUTPUT,0.8235387744545646,0.8022128827341626,0.8327605587726308,0.8702071868184946,0.836511268755942,0.41456301396060435,0.45600960384153666,0.45359785666167857,0.43216833268633537,0.43408423799096124
