,MIMIC_fold1,MIMIC_fold2,MIMIC_fold3,MIMIC_fold4,MIMIC_fold5,EICU_fold1,EICU_fold2,EICU_fold3,EICU_fold4,EICU_fold5
All features,0.7718593796992597,0.7593649560677368,0.7373297590692613,0.7451466640212826,0.8282504307678882,0.5905816704469797,0.6090789462082685,0.5655993298299915,0.5775798252328104,0.5976672492692856
ICU,0.7556105269550577,0.7558688620009375,0.7350335942287762,0.7419723801515286,0.8257285609412128,0.6099983829959665,0.6203317629528065,0.5942242789795333,0.6003282833355987,0.6082247378178202
ETHNICITY,0.7719197019576602,0.7666604267395284,0.735101222527966,0.749906034286538,0.8343077405017636,0.5903067487271199,0.6094921088414315,0.5668278018001073,0.5787698657046203,0.5960585982765098
AGE,0.7695962776847587,0.7645027307768621,0.736861532810047,0.745953464534084,0.8234892294656021,0.5903159586977089,0.6085535235196871,0.5625769588842466,0.5775959221703474,0.5983416281500823
GENDER,0.7708428606018864,0.7590416022279549,0.7392637348382898,0.7532260268576242,0.8270057150634228,0.5895308335263091,0.6086917981489106,0.5637178198966298,0.5770784740787841,0.5943218419299574
HEIGHT,0.7729895548096715,0.7585558415156475,0.7390931756020676,0.7452144741654104,0.8337273322055208,0.5904619836965661,0.6137010091715059,0.5653137540538198,0.5783832622027679,0.5981669333522945
WEIGHT,0.7642024665749023,0.7614439325473961,0.7345970306172597,0.7423460350752304,0.8360366611640644,0.588116592404891,0.6086687596478553,0.564477863697467,0.57751152945804,0.6024530211652832
BMI,0.7712887945512453,0.7641979334020106,0.7319047081459509,0.7420093255500759,0.8352130826369691,0.5905689942470838,0.6064992327909653,0.5660400692185199,0.573030498894464,0.5969149782132968
DIAS_BP,0.761112421839256,0.7083668318460687,0.7356015444508621,0.7073530137170578,0.7300054194504453,0.5666043966190968,0.5570654813074986,0.5649171302116129,0.5567588399396179,0.5446885627288098
HR,0.7715609453256226,0.7595011373891917,0.7348613249064634,0.7396645830157036,0.830237573692022,0.5885763128807806,0.6050570405226222,0.56549317370252,0.5765458619236378,0.5948762200494435
SYS_BP,0.7474151176411419,0.7139487501144804,0.7356916889127696,0.7192168021705654,0.7722597158267449,0.5735969586811748,0.5759689900326702,0.56346319841728,0.5599338231781377,0.5492011973159667
MEAN_BP,0.7604958759665027,0.7152048050539084,0.7347213788888182,0.6872547148298167,0.6928980030063204,0.5990858434441074,0.6012507527505914,0.5654311342786494,0.5829187396351576,0.5852727457186351
RESPRATE,0.7690436222193788,0.7545212604376939,0.7296425976312965,0.7439866470563928,0.8333822010261669,0.5905785804966591,0.6084032704169258,0.5679279980620913,0.5769858311308566,0.5954976362829979
Temprate,0.7657102497635296,0.745980559950288,0.6972549515707647,0.7137622453725296,0.7984073969066675,0.5832508202454483,0.605228043808391,0.565845639167828,0.5740545284419368,0.5967328650886148
