,MIMIC_fold1,MIMIC_fold2,MIMIC_fold3,MIMIC_fold4,MIMIC_fold5,EICU_fold1,EICU_fold2,EICU_fold3,EICU_fold4,EICU_fold5
All features,0.7840961480597423,0.7747060371429487,0.7415179938089016,0.7938353022344153,0.7528925461300571,0.6647799140446454,0.6489256687653091,0.59687517223756,0.6461257487709302,0.6220526475673152
ICU,0.7755664369703716,0.7773332924146541,0.7255415847110371,0.7941048052702624,0.7329065730813755,0.6723894641243072,0.6631057503952797,0.592971183993469,0.6600869830994243,0.6214902427749949
ETHNICITY,0.7783918222793588,0.787058380369914,0.7447942171245403,0.79958870501464,0.7547428707335326,0.660617693267584,0.64466288747115,0.596731992938158,0.6433208473604379,0.6189386944401687
AGE,0.7798657108196944,0.7700294606022136,0.7409084577505805,0.7947051839308129,0.752227617761893,0.6589464572926009,0.6481417948735577,0.592129674243352,0.6448183163932171,0.6189508275384801
GENDER,0.7852212582154523,0.775798748792827,0.7463027462736422,0.7983972876706475,0.7509329291821749,0.6645430782960924,0.6491422147108035,0.5931686345105284,0.6475638632111292,0.6222222341983363
HEIGHT,0.7850185960098257,0.7788635426237399,0.7433692824976565,0.7941469430547761,0.752755800382763,0.6603721764546929,0.6474689395596335,0.5940910849897173,0.6473974664342861,0.6221891849785659
WEIGHT,0.7790210409167049,0.7845578612226396,0.7398114336363767,0.7953154574185974,0.75284601434972,0.6581762313157569,0.6342028458276765,0.5928741192069772,0.6471090686592953,0.6133254978473874
BMI,0.7811763480214468,0.7747228551265863,0.7414254238748244,0.792022938243979,0.753250031137024,0.6657356759234001,0.6505409002228761,0.5963206037080147,0.6465846216751379,0.6214415501607629
DIAS_BP,0.7612389355937953,0.7286467879454994,0.7427197970571384,0.770609222046797,0.7523969600812233,0.5910404919798036,0.6067272335009382,0.5915143382634399,0.6194331218377476,0.6158108312183193
HR,0.787410383894246,0.7757265821983861,0.7417247802585992,0.7928353390086487,0.7528423654797158,0.6625628925632643,0.6493822403135344,0.5966287669264733,0.6452007347559636,0.6230849659463402
SYS_BP,0.7674196188106168,0.7296796797381693,0.7454267856735883,0.7765062693594529,0.7516768468981407,0.6150192084570579,0.6251540888920014,0.5919021458775373,0.6262682073672057,0.6197463101689522
MEAN_BP,0.7207912823535958,0.7624020138629302,0.7382093006209489,0.7635159795140702,0.7526140504708918,0.6579304523230702,0.6503628947073123,0.6002567089770479,0.6562804529115183,0.6234159825036353
RESPRATE,0.7733169643750062,0.7789213385644884,0.7299227736204902,0.7908505322230288,0.7511912691784608,0.6564714217614124,0.6506803653085094,0.6030909453935418,0.6534639427623053,0.6290577858252087
Temprate,0.7717857820919887,0.7685478182612444,0.6920992221221728,0.7836557752361326,0.7161482514336932,0.6502737390113165,0.6417909991229211,0.597227104916314,0.6441478643940844,0.6161558598291264
SPO2,0.7784850375474963,0.7735444953968942,0.7313726986098055,0.7877859331498691,0.7457226555766966,0.6545085981572605,0.6479209083958943,0.5861400165953985,0.641330101608071,0.6221584371147777
PH,0.7833207665111438,0.7752933370519199,0.7391772591925596,0.7950863120231121,0.7543376376562272,0.6636814972260796,0.6498582131666226,0.5963014645829471,0.6456862771715857,0.621127895732144
HCO3,0.7788263699264116,0.7745850848467275,0.7432009495281793,0.7947543266981582,0.7532678932244724,0.6656324499117152,0.6488818993050138,0.5926178821535611,0.6481804518278418,0.6225593682841917
HEMOGLOBIN,0.7657981186591731,0.7720914842758034,0.7391004622249113,0.786199601229215,0.7449585821978513,0.6618871095749577,0.6523272331280602,0.5995435362368017,0.6551455348392086,0.6283350435224286
WBC,0.7834874604590616,0.7692015009364467,0.739147209161678,0.7935619075414396,0.7540065287667181,0.6588636230427841,0.6469958943809277,0.5959793912697857,0.6463434453944157,0.620894249837769
RBC,0.7798816465181075,0.7812097614286879,0.7457833603079658,0.7961684393049294,0.7528925461300571,0.6615487228523018,0.6447347393006464,0.6035063110172495,0.6450268075927734,0.6217326134303406
HEMATOCRIT,0.793303881836438,0.7713308642907446,0.742506675022599,0.7935811423457824,0.752026895160528,0.6543279708437424,0.6487033694298592,0.593573119672725,0.645537868841819,0.623668767523078
PLT,0.7697188456784474,0.773211446817598,0.7416140175166601,0.7948344871287564,0.7511636767710017,0.6746468030320103,0.6486674507978831,0.5979353108059908,0.6495185301105338,0.6232498479065876
RDW,0.7911828450508643,0.7771519190140752,0.7463131075946855,0.7930213448068941,0.751890149413234,0.6629136745640271,0.6436775284065982,0.5969369301449319,0.6463593946653053,0.6212824215904712
ALT,0.7837058091244165,0.7755147314951327,0.7409355159775091,0.7952993359399576,0.7522815862868097,0.6645932274647435,0.6490590163223818,0.594872919705282,0.6479647943805431,0.6227588142808054
AST,0.7841357614332172,0.776846968153666,0.7439517603290491,0.7925741741371841,0.7526240588000458,0.6620161165998613,0.6477171218671116,0.5971769557476627,0.6456627975143492,0.6221027967359665
ALB,0.7761543910279557,0.7378260874498905,0.7170382619167731,0.7547714644772774,0.7054585218698672,0.6711402793578156,0.6566252630391626,0.603438493843494,0.6613904390835732,0.6260986789983614
TOTALBILIRUBIN,0.7795439592549582,0.7732324481264707,0.7376179573704894,0.7965159912583979,0.7578152540280745,0.6606980659404325,0.6461251078869858,0.5950552657530148,0.6376907547363946,0.617454509183692
CK,0.7861311663442038,0.7727700382591345,0.7427848467945593,0.7939164644777398,0.7531522414209159,0.6605362718755539,0.6489076803182328,0.5995687928904296,0.6463657743736613,0.6222723833669874
CR,0.76087157334973,0.7731645749447712,0.7344511108876057,0.784937694800558,0.75007620925637,0.6608899815506991,0.6436776303654075,0.5904466693086622,0.6491994864305642,0.6152194992552347
UN,0.7870072558989033,0.7706844558592203,0.7394958423164447,0.7916883944434472,0.752331766937151,0.6572524699375908,0.6476667105186651,0.5966896363356493,0.6464136221863301,0.6220387374726124
CL_ION,0.7801787701852959,0.7774520429607517,0.7377961896912819,0.7937135588694287,0.752560081945975,0.6646167071219802,0.6492596129969865,0.5952827941188295,0.6462857658394175,0.6225219785322522
GLU,0.7865449337159064,0.7741437863757701,0.7414948513253823,0.7938896698404403,0.752560081945975,0.6654773996937973,0.6481299239550417,0.598177637764704,0.6461257487709302,0.6220526475673152
K_ION,0.7824294889740855,0.7770642470178014,0.7416322103245219,0.79310406371307,0.752222613597316,0.656664852188275,0.6471814302828384,0.5959652189952874,0.6469791731361958,0.6217891423073476
NA_ION,0.7753841032949791,0.7775642305978265,0.7397504096351575,0.7948108058171597,0.7475834055230408,0.6625877850782875,0.6489311599754692,0.5957979337202486,0.6375346121026622,0.6166218989810761
APTT,0.7857555636461202,0.7714946406268728,0.7420561445449603,0.7934539506608157,0.7527194159361513,0.6629374164010591,0.6467428471816896,0.5973946523711482,0.6481494417842582,0.6220526475673152
INR,0.7858301950548179,0.7742436272756125,0.7407179062370401,0.7934003613862166,0.7519303217344212,0.6640769371853332,0.6510870498678789,0.5953999302252171,0.6516100985597939,0.6232388654862673
LAC,0.764645483206204,0.7597860806678227,0.732346068826802,0.774955070240481,0.7345219452077341,0.6515407520038985,0.6297097104521296,0.5772735037486467,0.6350290908874809,0.598493433328319
ANION_GAP,0.7850674000598048,0.7688845590061327,0.743875887300857,0.7929003797733332,0.7528561616834455,0.6609498022406934,0.6437382375947882,0.6088169375605417,0.6469064328085038,0.6234284797405516
