,MIMIC_fold1,MIMIC_fold2,MIMIC_fold3,MIMIC_fold4,MIMIC_fold5,EICU_fold1,EICU_fold2,EICU_fold3,EICU_fold4,EICU_fold5
All features,0.9346810635783953,0.8704446116877422,0.9315630144334627,0.9233879170341528,0.9530920862985502,0.6798219934075026,0.6911378700642615,0.7012307301123463,0.6938030422220576,0.6755973889610831
ICU,0.9210065334397259,0.8611924183164029,0.9206077646255617,0.9203166354540675,0.945444176150612,0.6967629998955116,0.711352572298394,0.7202781979759167,0.7074600818002336,0.7113457923951867
ETHNICITY,0.9295101735275155,0.8707826807215144,0.9305059751714394,0.9188550240544499,0.9516178278555667,0.6754298863869019,0.6919916313238884,0.6991946550422654,0.6915643727339537,0.6758562955406877
AGE,0.9273522444458402,0.8693438132848309,0.9309254892760599,0.9219866005815833,0.9498187162681485,0.6776427766568338,0.6875370556778744,0.69865762436431,0.6889123239750097,0.6718968242746345
GENDER,0.929962381590878,0.8704738462687163,0.929886104678519,0.9191986978463933,0.9501707498295343,0.6819823043591131,0.6908009400468277,0.7005421257362507,0.6877209702936125,0.6689040970690119
HEIGHT,0.9333005269377848,0.8707016987638985,0.9320679879218107,0.9222564753991679,0.9521899501541293,0.6778551902450192,0.6912282142227469,0.6995752803669215,0.692485340758247,0.6743049835499286
WEIGHT,0.9285645596868799,0.8797959066118705,0.9252282124042636,0.919476628997151,0.9517560500875996,0.6850764417721339,0.681985265696146,0.6934964659092127,0.6857306478806926,0.6797374082702475
BMI,0.9263804181309112,0.8701207404220923,0.9303092367043045,0.9231174990929836,0.9519598435847776,0.679161100911643,0.6893251187714355,0.7031453280201336,0.688843730057733,0.6728813831152167
DIAS_BP,0.9170894292279723,0.8197818653397315,0.9121360167017476,0.9009695447235281,0.9360993926808503,0.6437309243137117,0.6491791220502278,0.6559726474078763,0.6470811706221402,0.6203924946752042
HR,0.9324554436276492,0.8684540110627575,0.9273118186742725,0.9215434775696212,0.9518114192098046,0.6807526169491221,0.6900979965650984,0.6942646757005525,0.6919966967688135,0.6673442205798334
SYS_BP,0.9071910079455763,0.8397994456836853,0.9226080005482896,0.9073355950096621,0.9436690791717083,0.6353727609486554,0.6580194923931667,0.6700930271298373,0.6555265453628205,0.6457859986987573
MEAN_BP,0.8675221081403501,0.8568630983508434,0.8677381929900634,0.8694816997964374,0.9171716311819293,0.6875546288752681,0.6970837204891854,0.7037566259136816,0.7005544152849379,0.6879078072814226
RESPRATE,0.9268299051492027,0.8699654700097602,0.9227117999586147,0.9216583399786424,0.9500785836051627,0.6755040600865883,0.69424511529015,0.7011291874240806,0.6955196201982388,0.6733840778695731
Temprate,0.9169876824137158,0.8492218614329885,0.9062999474116377,0.905761729840059,0.937613668243485,0.6780329639829098,0.680478732238524,0.6929473405073749,0.6902349116449249,0.6651342682679582
SPO2,0.9296179393870292,0.8686224516491047,0.9305371920977749,0.9213733646795739,0.9526882397285454,0.6668390788259291,0.683073634985722,0.6941173102181963,0.6872368852046116,0.6698685733687147
PH,0.9341789021174128,0.869671672369814,0.930145085887735,0.9205423773658217,0.9491545144796921,0.6790740453958628,0.6898018238968302,0.699454083752347,0.6919961356733756,0.6698769975932747
HCO3,0.9353611611156203,0.8670972663074236,0.9302300312498766,0.9106883956478224,0.9511329929670047,0.6784905217264882,0.6923674405793696,0.7034627521781102,0.6917037348133285,0.6734345374940179
HEMOGLOBIN,0.9238667026603493,0.8693993599314284,0.926004813350854,0.9175011568532353,0.9498116582500252,0.684231673625497,0.6925849663704333,0.6975950187069219,0.6932511347220072,0.6750575060479853
WBC,0.9282699383369085,0.8654105507140789,0.9267012664701083,0.9201212508590405,0.9531806638839067,0.6752907970622539,0.6892210667396839,0.6939509298348908,0.6897700284886856,0.674919008990744
RBC,0.9312770439913618,0.8676513280805361,0.9307539115065707,0.9203875706858887,0.9507940888371815,0.6803979111164976,0.6871633739092616,0.7022678916502265,0.6954786836102527,0.6779934067545417
HEMATOCRIT,0.9254415094443187,0.8674268694741482,0.9300593233630718,0.9205856297531132,0.9463516247817922,0.6775099840698771,0.6912938000450373,0.6978615000749374,0.6888222058132978,0.6675107412369986
PLT,0.9221384647991576,0.8657966149918815,0.9284849740946299,0.9163449372619843,0.9513728571650983,0.6784579937770774,0.6899756387946873,0.6970258185571967,0.6911720812999858,0.6772061197183151
RDW,0.9322386020645761,0.8708992513741244,0.918934077390563,0.9209419270538284,0.9538386641572069,0.6784605498785166,0.6913280892106833,0.697876719788689,0.6916336913995043,0.6792865836719233
ALT,0.934511992339533,0.8708189576217362,0.9300900064977602,0.9228671273495772,0.9510805836588515,0.6807872256274481,0.6903414652271701,0.7018937656810589,0.6937349080913204,0.6777605131828749
AST,0.9345199449640957,0.8704406050134713,0.9305148651088738,0.9233353739419048,0.9527661814985733,0.6793346586407575,0.6900165753826734,0.6995404534848141,0.6934122392495984,0.6696833105653273
ALB,0.9103005075396182,0.8102458297355755,0.8999318789597786,0.9066162689674391,0.9221552316437212,0.6989688530934937,0.7105828584595612,0.7147215685460371,0.7153323676880848,0.7027942147569098
TOTALBILIRUBIN,0.9280375033923401,0.8650001824215228,0.922086736529669,0.9196484535494048,0.9498929067720155,0.6783446057406797,0.6871475151701503,0.6944743227765097,0.6874043332278473,0.6732353641995674
CK,0.9336499824137844,0.8699727951530742,0.9310760712407559,0.9233118221282769,0.9527895130730758,0.6842861154689523,0.6899431887751986,0.7000165429638258,0.6938616377303516,0.6738445268132547
CR,0.9273070392328855,0.8630709263364922,0.9037408118641453,0.89707520049654,0.945397155221886,0.6746299591173395,0.6756221550902703,0.6905841935549835,0.684140854094488,0.6708563740940491
UN,0.9299058555829576,0.8628851203524818,0.9262186199706612,0.9229262619871489,0.9433980339288798,0.6809175868008407,0.6882892976282122,0.7001636278984632,0.6909626602208022,0.6736164804827316
CL_ION,0.9331462928014153,0.8694769291453123,0.9306796419773752,0.922626202664887,0.9524527664633856,0.6805699881770957,0.6890847049623032,0.7004073537292772,0.6905172595450438,0.676836435754697
GLU,0.9331303095853825,0.870094928012319,0.9306547580605833,0.9234739527474582,0.9530308951245292,0.6783725514106812,0.6915557458915969,0.7005052025392436,0.6936422026562009,0.674667910989316
K_ION,0.9351578935911389,0.869837378990188,0.9314142776744609,0.923183710795447,0.9522722936989007,0.6761158723176209,0.6891612321456315,0.7001354016807427,0.6886612493525581,0.6747078968322546
NA_ION,0.9323128187638029,0.8695416110092473,0.9286944642511166,0.9225946192055214,0.9520323861335682,0.6705612378937424,0.6876989706766536,0.694129817970665,0.689576325874754,0.6699222982568884
