,MIMIC_fold1,MIMIC_fold2,MIMIC_fold3,MIMIC_fold4,MIMIC_fold5,EICU_fold1,EICU_fold2,EICU_fold3,EICU_fold4,EICU_fold5
All features,0.9286675590841904,0.9202670658220518,0.9351201884313424,0.9228343916605564,0.9275796800780771,0.6077421538284289,0.6291777295983829,0.6091858991479578,0.6228986975852697,0.6013384183542547
ICU,0.9140070094281885,0.8980938269945669,0.9073234940443277,0.8960143470136275,0.903346666374039,0.6258179368745189,0.6467481526867868,0.6399539415458254,0.6343773075049881,0.6306270391143369
ETHNICITY,0.9189417666246795,0.9067826368277568,0.9215975633631676,0.9216927538055182,0.9152310065595187,0.6048206233994753,0.6243021843071332,0.6118423119825298,0.6169450074102004,0.6062113452001278
AGE,0.9131476370984682,0.9086049214074567,0.919540080785862,0.9070418644592875,0.9149362650019119,0.6104961037532796,0.6349039423313589,0.6181105429084643,0.6133426811833278,0.6069782223898027
GENDER,0.9115105683216045,0.9126190176347919,0.9236852035052362,0.9144692639620797,0.9131374931681018,0.6069883688656371,0.6297367676862893,0.6173191177933837,0.6247221174844071,0.6070839421218834
HEIGHT,0.9163157587647568,0.9097285959350232,0.9257863799941493,0.9161109749536203,0.9190116555560577,0.6203385126182883,0.6327852927160087,0.6044995365351683,0.6259694794006903,0.6023936518410289
WEIGHT,0.9195933488014434,0.9069040192784916,0.920940797682928,0.9198254115967262,0.9092766925302356,0.6054310484778977,0.6199719302655627,0.6058774934146098,0.615405034223081,0.5930294365629238
BMI,0.9152738733894599,0.9149577549246487,0.9227875987373673,0.9163412284915964,0.9132562348032703,0.6098951705393474,0.6344476782244846,0.6261586620791504,0.6245617377050897,0.6096015773514949
DIAS_BP,0.8692706970064951,0.8758036818406332,0.869582802035934,0.8558375037217218,0.8532390576491178,0.5766396050336994,0.592627177891942,0.5881437447958398,0.5819354108078951,0.5709909637450054
HR,0.924798139486526,0.9125651702779591,0.9266108497174546,0.9167356832742966,0.9200677463984803,0.6071975171900938,0.6296677061894811,0.6067510722533818,0.6230374751902301,0.6088625211439465
SYS_BP,0.8860452759601688,0.8814166747627346,0.8918024709513874,0.8683542793127065,0.8784497288009119,0.5775452598283347,0.6089240546102967,0.5979560415390175,0.5907085120422303,0.5815305336915366
