,MIMIC_fold1,MIMIC_fold2,MIMIC_fold3,MIMIC_fold4,MIMIC_fold5,EICU_fold1,EICU_fold2,EICU_fold3,EICU_fold4,EICU_fold5
All features,0.9385775134329677,0.9300914607449948,0.9448102599861047,0.9333688504936389,0.9377912758204215,0.503812915230216,0.5169956153681479,0.49964682010629446,0.5085805946762755,0.46609991409941687
ICU,0.9239256812483488,0.9074230878549217,0.9188880614419312,0.9076846150219979,0.9138210457605243,0.5531176554170881,0.566609208565734,0.5625870520538404,0.5540957525658932,0.5343489253366299
ETHNICITY,0.9266806705793176,0.9129221174531491,0.9275359359774538,0.9295263989461087,0.9224489131329479,0.5037995399838722,0.5138999683228542,0.5025544868038716,0.5021426279581821,0.47146099804548586
AGE,0.9161046905213199,0.9135462134367479,0.9240124382318606,0.9082907667726255,0.9204545664890846,0.5057567131073459,0.519058269640164,0.5026149561953364,0.5004760757502718,0.4662465022190754
GENDER,0.9172000382117924,0.9203660288077868,0.9281550801647027,0.9160319216516782,0.9200323724879447,0.5066121336059987,0.5145965905742442,0.5036200557999629,0.4996832676554475,0.4766562840523332
HEIGHT,0.9266146876245465,0.9167892395621164,0.9348484432917255,0.9270752006704157,0.929032455117746,0.5283076476692176,0.5235559800888391,0.5017958855488449,0.5127008874627534,0.46795442021498035
WEIGHT,0.9302376816316165,0.9134684576412666,0.9265855428971999,0.9297899480981333,0.9148043797104541,0.5078403342093585,0.5220064045660683,0.49854964313885664,0.5108416136833271,0.4731345935556064
BMI,0.9234314215836035,0.9230243943489065,0.9289336026196198,0.9254788203927855,0.9195829352027562,0.5151750735282823,0.5160057626881307,0.5086964184915864,0.5074500139854834,0.4653553025413054
DIAS_BP,0.8714467406870725,0.8734571291000097,0.8665417265809572,0.8600836679450885,0.853202413197289,0.4685874406820406,0.4647878104988775,0.4681802713702945,0.4555387662185638,0.4301740917012761
HR,0.9348120603392703,0.921905189052695,0.9369586898833548,0.9276005949883541,0.9313154044483695,0.5078272525212513,0.5205868855354877,0.4991016842656468,0.5122989753843545,0.4791862627012127
SYS_BP,0.8892903334792304,0.8850710638619264,0.8924289352413204,0.8759737495869094,0.8802009998663807,0.4768127426909994,0.4975534788505903,0.48437673949235105,0.48356969492011515,0.44935269294041913
MEAN_BP,0.810214517544006,0.8184186784400636,0.8192796049640435,0.7841098694494523,0.8107338953703824,0.5310908808033945,0.530771381850805,0.5396985820471922,0.5085699329284992,0.494141312038364
RESPRATE,0.9243158108787753,0.9165390512919627,0.9280498590551591,0.9235882520933949,0.9248570232343505,0.5089673117415328,0.5175131532335782,0.5019172194178604,0.5100148203818543,0.46736613218103457
Temprate,0.9154928173731944,0.9113492026088525,0.9231411134617764,0.9164935509113363,0.9120226680177809,0.4896612349868703,0.5032785113602216,0.486353576340789,0.4937052974163702,0.4521895553331584
SPO2,0.9352035669503546,0.9267086416496331,0.9389775807328153,0.9318944184412774,0.9346896746093174,0.5017940644026123,0.5173439833340845,0.502002314810398,0.5122131461836097,0.4648419663037495
PH,0.9190271170352686,0.9156298171087094,0.9270970749557271,0.9215947351175053,0.9226421617837526,0.5066688273105385,0.5152891803326728,0.5146999072358989,0.5097694749322608,0.464709637277999
HCO3,0.9228374821248726,0.9193885767222095,0.9254347985275507,0.918307392575801,0.9219792507226998,0.5126930762078938,0.5194589102995316,0.49805722060493696,0.5246770737679829,0.47530300589727265
HEMOGLOBIN,0.9285415786624645,0.9170485006389606,0.9147861278288856,0.9223593451868046,0.9236139687187324,0.5084796577840659,0.49988166107599047,0.4763666448892443,0.5010561349708934,0.4642439131527346
WBC,0.9301941114639398,0.9171777568465571,0.9321826942517566,0.927426157433259,0.925800383598965,0.4958205231311994,0.5087676548378927,0.4886057868334529,0.4984043476847614,0.46336263970412916
RBC,0.915492179609402,0.919022047490091,0.9230778862894282,0.9186284346478818,0.9199356624113697,0.5203408302922068,0.5330416282255612,0.5025359052567637,0.5141736459540052,0.4672432663939683
HEMATOCRIT,0.9155008033327139,0.9113270615999656,0.9202928762897657,0.9161911942823514,0.9255429612755951,0.4843319265090099,0.5021798519292182,0.4993514271829035,0.5001048322072772,0.4547035004633685
PLT,0.9183144410337716,0.9082527495312979,0.920340863877003,0.9138636793556048,0.9173480112329924,0.5355815351954955,0.5540593288125096,0.53286282464685,0.5410460016730554,0.49878904973455007
RDW,0.9227311315867066,0.9119932536700883,0.9245899042195114,0.917932266841321,0.9166494928831374,0.5095566343894046,0.5130634276398844,0.5074013193264661,0.5052867702949458,0.46363114818511
ALT,0.9329857127624316,0.9255037043685748,0.9343226427473037,0.9284542440933483,0.931164245187635,0.504420002669723,0.5176608144584206,0.5003340149328914,0.5078407347777274,0.4685203504664395
AST,0.9334619647600226,0.9275105421335004,0.9376962510238239,0.9298411143685845,0.9331902006785712,0.4995341999829374,0.5140199897081115,0.498080880649051,0.5110313223752432,0.46670806698604445
ALB,0.9036317974823052,0.8964755024724903,0.8955921065024111,0.8984775085261983,0.904967844920588,0.524179969339118,0.541180943358178,0.5125840652332826,0.5189978340951611,0.48329329862574466
TOTALBILIRUBIN,0.9282873994723904,0.9213628277300201,0.9301649592249193,0.9210645523572751,0.929097721480789,0.48337547921394686,0.5156674119884368,0.4935568203975491,0.5038694241334477,0.46064818230312954
CK,0.9362367567387733,0.9267703032939831,0.9409404561383079,0.9310090810075349,0.9362834294268714,0.49757192735490385,0.514796444398881,0.49251011770850944,0.5058919079865887,0.4691316978273885
CR,0.9064027382497677,0.8899629461922051,0.8936414564802009,0.8985477963498181,0.9086782710513003,0.5063605009587417,0.510146468410716,0.5026735854151022,0.5150762322688729,0.46975169396415883
UN,0.9216229726926848,0.9069063992063446,0.9212926373164914,0.9051335361738282,0.9092474971874944,0.5221759315217005,0.5105930003549055,0.5023918760453796,0.5122099372015613,0.4851869001876902
CL_ION,0.9238681827773041,0.922991705605439,0.9321625295129892,0.9260507111861959,0.928314235882886,0.4987883313097585,0.5116150588884874,0.4992068293261739,0.5077431561608323,0.4683881935355696
GLU,0.9357625974162558,0.927864484920359,0.9377987514697887,0.9306351105146778,0.9334174886209223,0.4962350165866459,0.5164016659370161,0.5000666857478835,0.5088064462320321,0.46813389904494895
K_ION,0.9333810780185593,0.9259207314955282,0.9387206295626602,0.9304458957421515,0.9338657967131989,0.4917958097305719,0.5142239589691155,0.4945884167678848,0.5060883456528712,0.4696595413629125
NA_ION,0.9322890019486916,0.9218818992743077,0.9344075893532626,0.924899439230958,0.9292972209534989,0.5025345961587067,0.516088301362664,0.5064650062128789,0.5129370382098454,0.4734244215424958
APTT,0.9366330230315226,0.9250950799611349,0.9335708219280592,0.9325654605950249,0.9342908577694576,0.4986448462382773,0.5169280882103385,0.4982595015777139,0.5064472025913285,0.46385544433033565
INR,0.9304330983964338,0.9228981638623674,0.9341301170912442,0.9288538088959425,0.9318845073068995,0.5058777359976756,0.5227730945888366,0.50186600976764,0.5134457939486722,0.46853659600040787
LAC,0.9191063795545149,0.9075167992618992,0.9181413423410381,0.9144549620399552,0.9116862323654933,0.48624758888282793,0.4957010332351095,0.4844747211109739,0.4905191154914582,0.4481394336412823
ANION_GAP,0.9325477848989199,0.9261223993012833,0.9373969942458831,0.9300688850965133,0.9325472373497017,0.506702308869589,0.5021216945013958,0.48494796942487284,0.5011563947040565,0.4727288051159305
P_ION,0.9236739321831395,0.9164667264225208,0.9247546937375859,0.9101500290351887,0.9215840270163231,0.5017849719593557,0.5056620602299248,0.4906634902224161,0.4920900604208529,0.45314826650025397
INPUT,0.9359446006359688,0.9285307607973057,0.9414868730271637,0.9336275422304763,0.9372043202745806,0.4958920069133781,0.5138837288649633,0.49412735235319716,0.5009654240762091,0.4630175819224045
OUTPUT,0.9349764185836429,0.927830791324424,0.9387242567848882,0.9292249638205572,0.9353269746440752,0.49224287253830595,0.5167508037423689,0.49660491203084556,0.4977731900520833,0.4632075746651692
INPUT_MINUS_OUTPUT,0.9360434166625236,0.9289016504790428,0.9425425933047835,0.9353730957251909,0.9369515242353308,0.49468466463781413,0.5155271459925437,0.4954888397450816,0.5049957154434559,0.46361871382985353
HOURS,0.796061200401293,0.7536315454455313,0.7847328610578357,0.755699108754796,0.7610710594418053,0.412945208541338,0.3753739039766456,0.3969498890180083,0.3847304446015354,0.34356449817062557
