,MIMIC_fold1,MIMIC_fold2,MIMIC_fold3,MIMIC_fold4,MIMIC_fold5,EICU_fold1,EICU_fold2,EICU_fold3,EICU_fold4,EICU_fold5
All features,0.9506831042491376,0.9419281831057017,0.9562879016531836,0.946192711434894,0.9502181027941176,0.5586510129322824,0.5703195235145889,0.5594467458091741,0.5669070545625631,0.5565761269999001
ICU,0.9361653487063806,0.9187190695477923,0.9332909614696375,0.9224818880093948,0.9268488780157855,0.5719379656203663,0.5837467953508241,0.5799899345744668,0.5759325416089327,0.5717677179427121
ETHNICITY,0.9357922982115447,0.9198728513208319,0.9341666805255613,0.938615830236557,0.9308079690595459,0.5570766464647373,0.5676648591179778,0.5608825516557198,0.5637032677010179,0.5590789570634784
AGE,0.9192617765199014,0.9190065645731997,0.928877829471567,0.9095722979866893,0.926635282703179,0.5601518233772264,0.5734299478137516,0.5643425354771151,0.5617322690534371,0.5600213424724936
GENDER,0.9236442580812185,0.9293871802608606,0.9330119835264328,0.917644424604459,0.9279748854620032,0.5582784202976511,0.5706181965003112,0.5638871080509037,0.5681619722321674,0.5592007999541734
HEIGHT,0.9393991691706274,0.9249160128995635,0.9455210532968301,0.9405860519930651,0.9412516204597581,0.5661536076318906,0.572351086321218,0.5568857421789244,0.5685666932473172,0.5570597455740468
WEIGHT,0.943509367818382,0.9209618280126087,0.9328565188186605,0.9418198625960118,0.9210104900154066,0.5574752163715915,0.5655903472005946,0.5576377887496994,0.5628467919728527,0.5511591222637597
BMI,0.9331379453391464,0.9324628343827815,0.9358188406514838,0.9363685941710342,0.9267889623554564,0.5600610065531851,0.5731910354964166,0.5687055242244011,0.5678402763596474,0.561744079943923
DIAS_BP,0.8737501348865834,0.8712379073201504,0.8637106923685319,0.8647973661018503,0.8531658046674699,0.5419509172494494,0.551431264986938,0.5485778868487239,0.5456909683028546,0.541051834821108
HR,0.947100502245445,0.9331116491618083,0.9494121876852513,0.9409592832909358,0.945338072975451,0.5584128737555221,0.5706301331708201,0.5581132264632694,0.5669722750946196,0.5600796007344624
SYS_BP,0.8928021209951875,0.8890377802555267,0.8930637625586808,0.8850516596438542,0.8820272460632118,0.5422604088103284,0.5593293040353493,0.5535084504950967,0.5494581128859904,0.5459093982420554
MEAN_BP,0.8010265641750527,0.8081355474132392,0.808924548079665,0.7752656978579368,0.801772844218128,0.5698540600539803,0.5733554090740572,0.5729327807916589,0.5622647023185865,0.5606651232717873
RESPRATE,0.9357676895759391,0.9266516216135725,0.9371449554927054,0.9336210270510008,0.9357414765540646,0.5584745326579054,0.5684046816327292,0.5616170065996263,0.5673721571483256,0.5562144370182562
Temprate,0.9225169288782215,0.9191162401681436,0.9299065090117349,0.925108526335759,0.9203784347699691,0.5522949420708081,0.5634999879480156,0.5543808775829031,0.5613914641424057,0.5482680531410918
SPO2,0.9471568203687146,0.9385522807127481,0.9502098009356136,0.9455859648062445,0.947389629136703,0.5557775105869156,0.5705641425377963,0.5603595810216263,0.5683103204998992,0.5551879082380319
PH,0.9299230086640677,0.9264887949818774,0.9347781145231451,0.9350053403306067,0.9335639470830773,0.5573985873471204,0.5675227892067632,0.5683398330339945,0.5673157620435818,0.5500326583379086
HCO3,0.9289972551037914,0.9269005363717024,0.9268280971843406,0.925454446938548,0.9257329483197727,0.5595381304626278,0.5691699166597075,0.5585279779711967,0.573166130605,0.5578529657549004
HEMOGLOBIN,0.9374042359861372,0.921573223891909,0.914923564315417,0.9314814667606353,0.9317653967870152,0.5643801297233184,0.5654432849600102,0.5573475545879922,0.5667824182419665,0.5589809469662721
WBC,0.9387751112050102,0.9242546727840963,0.9399831531633527,0.9361706108876995,0.934021541946406,0.5546576359975314,0.5664570330660352,0.5554198671812748,0.5637299794269708,0.5567935466127448
RBC,0.9268642875943303,0.9327092221986863,0.9311933039563209,0.9291622751328598,0.9267064479011369,0.5603772881074027,0.5708989886296595,0.5579529854645398,0.5666176686833182,0.5552704284265366
HEMATOCRIT,0.9153563702270613,0.9129161540099384,0.9207834402793048,0.9207477677620832,0.9302773922446104,0.555512414337399,0.5672433096800246,0.5633745275501755,0.5669512369961147,0.5553036227830934
PLT,0.9321490602196629,0.9263613555239718,0.9332624127456288,0.9310384919868315,0.9332348428191763,0.5659193296183133,0.5789204775860798,0.5676793178871017,0.573547722104159,0.5615595995714304
RDW,0.9291263081394833,0.9166452328971001,0.9312623701293796,0.9234945092493565,0.9177766118204198,0.5620047978025287,0.5697257029634083,0.5623141446079072,0.5659048960443896,0.5581106600821053
ALT,0.9411365554794546,0.9346319267381387,0.9433909648144826,0.9391323674725722,0.9411860988859568,0.5601752450598624,0.570279434929188,0.5601724314133416,0.5668355265014204,0.5585215832099173
AST,0.9428599863161955,0.9387331032234174,0.9468646317419094,0.9420361610374073,0.9458805510898883,0.5562231073028415,0.5695600572161905,0.5592135645971807,0.5675663705496173,0.5560740251204876
ALB,0.9086767306456849,0.900755845323188,0.8946936135284493,0.9035540187827407,0.9109259754274457,0.5658178650522083,0.5788124537265441,0.564165990146179,0.5685092080192441,0.5616902557878211
