,MIMIC_fold1,MIMIC_fold2,MIMIC_fold3,MIMIC_fold4,MIMIC_fold5,EICU_fold1,EICU_fold2,EICU_fold3,EICU_fold4,EICU_fold5
All features,0.972395270249623,0.940181486944194,0.9589683599870245,0.963711594595027,0.948447254760576,0.407348603560204,0.3962439676725391,0.4243092966400554,0.42220419110727947,0.36691850706619455
ICU,0.9705146144992362,0.9346866864890286,0.9575119762107771,0.9616979921689064,0.9463163098255938,0.37391215106732345,0.36491410458727885,0.40184331797235023,0.4005985413033138,0.35371228940838445
ETHNICITY,0.972993833634731,0.9320739853276657,0.9561605890603084,0.9594505811842752,0.9461842987185793,0.3756151711378353,0.36558330889509416,0.4054100514243018,0.40121770322560124,0.3578212697236048
AGE,0.9387803179959995,0.9160526396507611,0.9395441536080403,0.9308006427258504,0.8917642840066937,0.40379091807663237,0.39027358999438005,0.43542634445082384,0.43918988014889354,0.371228852404367
LOS,0.6501143082754754,0.6126994319655814,0.6175818647853754,0.626257279672786,0.6461700078308805,0.04656834778639891,0.04765834585893948,0.045127722435746594,0.09174970355725309,0.06235487699643694
GENDER,0.972204782791242,0.9381301214622448,0.9591262486349585,0.9630538543696412,0.9471888198516467,0.4034666756969876,0.39216682703587363,0.41985157699443415,0.4185989436995608,0.36558330889509416
HEIGHT,0.8133139992232346,0.7648802668709294,0.8412229106260465,0.8274275567542105,0.7972697410341386,0.352276821728414,0.21339786427263752,0.29543233958207116,0.37821661712420585,0.1876111181761284
WEIGHT,0.9314872547001154,0.8858290522417775,0.9295504394354233,0.9068181699613307,0.898116099464906,0.3332939390358094,0.34466301500357227,0.35583541725746987,0.3226520193706911,0.3364826635576727
BMI,0.9448608082954617,0.9211999253747485,0.9431313427451447,0.952386018706885,0.9436325792860218,0.3976049696738063,0.38101379691547355,0.40216827965519064,0.42340276870466204,0.3652488411186389
DIAS_BP,0.7817218066840214,0.8891934994557029,0.8746611199526447,0.8459504926700312,0.9028196410063204,0.45887101672547365,0.4353269255795794,0.4621628371628372,0.47298343895271366,0.41558235429400653
HR,0.936747825145197,0.9056541202662524,0.9389152635886893,0.94195174862605,0.9077370067247643,0.37048853439680957,0.35302338764061414,0.39235060127382676,0.41224963076753807,0.307009167303285
