,MIMIC_fold1,MIMIC_fold2,MIMIC_fold3,MIMIC_fold4,MIMIC_fold5,EICU_fold1,EICU_fold2,EICU_fold3,EICU_fold4,EICU_fold5
All features,0.9734704763898121,0.9347327452054879,0.9467093012794424,0.9594325403979607,0.9467382564906895,0.8205426356589147,0.6276162790697675,0.8410852713178294,0.6605620155038759,0.59234496124031
ICU,0.9698453932553472,0.9253220323053152,0.9434627893052274,0.9555372575043659,0.9426023772879342,0.7813953488372093,0.5900193798449612,0.813953488372093,0.6330426356589147,0.5772286821705426
ETHNICITY,0.9682414145950794,0.9204285367597419,0.9392259264119864,0.951348633455007,0.9413986399449945,0.7833333333333333,0.5907945736434108,0.8182170542635658,0.6338178294573644,0.5818798449612403
AGE,0.9462826902987609,0.9178484503501194,0.9329256445532845,0.9317666228606081,0.9051150339640479,0.8162790697674418,0.6202519379844962,0.8546511627906976,0.6826550387596899,0.5973837209302326
LOS,0.6284056320264585,0.5942511350620867,0.602883368273173,0.6176312082879413,0.6219104964130946,0.5209302325581395,0.33536821705426356,0.5201550387596899,0.36056201550387595,0.3435077519379845
GENDER,0.9716227006559187,0.9305764409610572,0.946083710165823,0.9582835428253,0.9447224981631708,0.8158914728682171,0.622577519379845,0.8356589147286821,0.6559108527131783,0.5907945736434108
HEIGHT,0.8641538074287068,0.7386352030164514,0.8508830783844525,0.8694561281041231,0.7885989812125018,0.7573643410852713,0.4442829457364341,0.6996124031007752,0.48556201550387595,0.424515503875969
WEIGHT,0.9105734918011716,0.8639182472606672,0.9071583755582684,0.8821279308611285,0.879903486271198,0.7372093023255815,0.5671511627906977,0.7612403100775194,0.6044573643410853,0.5582364341085271
BMI,0.9564887241322817,0.9145252860174871,0.9307663415386944,0.9480506526924336,0.9401188977716477,0.8089147286821705,0.6090116279069768,0.8143410852713178,0.6621124031007752,0.5904069767441861
DIAS_BP,0.8603804812423939,0.917720956762962,0.9073854959395017,0.8955142885908352,0.9211110042039685,0.8829457364341085,0.6776162790697675,0.8868217054263565,0.7256782945736434,0.6520348837209302
HR,0.9350090936593969,0.8857095236795018,0.9187156501165795,0.936611284168642,0.8888681259213513,0.7775193798449612,0.5764534883720931,0.8027131782945737,0.6477713178294573,0.5276162790697674
SYS_BP,0.9189274153845324,0.872929883781788,0.9202014380298649,0.9335501002945787,0.8849522468336517,0.7895348837209302,0.5710271317829457,0.8038759689922481,0.6477713178294573,0.5628875968992249
MEAN_BP,0.9239006368987663,0.8471077513540145,0.8776517007947265,0.9054899449542144,0.9138339835810244,0.6996124031007752,0.5031976744186046,0.7108527131782946,0.5489341085271318,0.5082364341085271
RESPRATE,0.941738806514046,0.8682607283932957,0.8960980350551795,0.9166851746985394,0.8918545898815361,0.7678294573643412,0.5749031007751938,0.7953488372093023,0.6066860465116279,0.5481589147286822
Temprate,0.955350485351619,0.9172810897527249,0.938135687256678,0.9331288363052661,0.9449012077730754,0.8027131782945737,0.6256782945736434,0.8306201550387597,0.6260658914728683,0.6020348837209302
