,MIMIC_fold1,MIMIC_fold2,MIMIC_fold3,MIMIC_fold4,MIMIC_fold5,EICU_fold1,EICU_fold2,EICU_fold3,EICU_fold4,EICU_fold5
All features,0.9710861565355059,0.8924947569071118,0.9350034863482409,0.9513668167705505,0.9239020229861148,0.4518274069796221,0.44332005270825464,0.4310457899727095,0.39428831175642715,0.4657079646017699
ICU,0.9699980026438414,0.8978661040643029,0.9404308622112185,0.9444498565452892,0.9208334096384663,0.4264609249314572,0.4289055489034135,0.4078071386302748,0.3775581997866638,0.44421408743927826
ETHNICITY,0.9756635761234659,0.8887619552839225,0.9410296280310609,0.9440035449964015,0.9318285960011722,0.4375243815639157,0.42554444454896945,0.4182131546158617,0.3814748534954434,0.443040994160114
AGE,0.8972708057382051,0.8529384010461365,0.9088039833566077,0.927171958831232,0.7911378105820491,0.4426804102472539,0.4467165898617511,0.4344123764950598,0.40194769209570114,0.4756316812439262
LOS,0.6021535709073162,0.6241378381210425,0.6318455112568042,0.6294780492760095,0.669588939654356,0.10503200716979903,0.05809046833608236,0.09174679631842915,0.136141394481721,0.11031262358784821
GENDER,0.973499380441734,0.8935867554416614,0.9359774512636831,0.9510365496024575,0.9242221535123205,0.4448060234813681,0.43962709415620016,0.42951691165976874,0.393104609018389,0.4632718034473888
HEIGHT,0.891569514650371,0.8304432305891534,0.8679430800617527,0.8735670962339982,0.9131354456601217,0.3240987492730409,0.34439042649424495,0.32787636759809113,0.3366186635068905,0.3790671837891418
WEIGHT,0.8185761867557994,0.8158762720703621,0.8954003151542973,0.8902690420958981,0.8647036231378895,0.3817776990064515,0.44950523106928014,0.3633473935987478,0.36540316776361276,0.4350687822099582
BMI,0.9471767741055752,0.881137408720222,0.9231068502176022,0.9411758773029864,0.934579090610095,0.435637897509879,0.43349373139508757,0.41912979621810176,0.37665122114971883,0.45964502480670916
DIAS_BP,0.8595059589492642,0.7999149335351605,0.8805320633525071,0.9299614784160911,0.8303050744371335,0.5193304545580097,0.4971966089578364,0.47886549156528496,0.4384943900308089,0.5353212076103642
HR,0.9584923700124532,0.8736493268453284,0.9215169776633055,0.918324017155956,0.9284512165390145,0.4243226019475408,0.45199244239929226,0.43717098622096046,0.4034827227280057,0.45545013937678447
SYS_BP,0.8895685726146342,0.781813755310067,0.8670301385949968,0.8910282474730908,0.8109264173300004,0.43240095809823514,0.460925743184902,0.4087271269571779,0.3796698658135608,0.4338338105066915
MEAN_BP,0.9395720753514939,0.8463825494094432,0.8928228162044101,0.8987309208599054,0.9308982434131952,0.36076673038287743,0.35655091768773195,0.3450542040690857,0.34562486693634237,0.3635098666895662
RESPRATE,0.9486919074460528,0.8643382416889028,0.9109032347264505,0.8996909275261231,0.9541705356537957,0.3980016743316264,0.3899026443341444,0.3742071993862017,0.33856012708752437,0.42323433481778844
Temprate,0.963021489672276,0.8630142556209595,0.9292543746000856,0.9503194392127864,0.9038705908758611,0.45582741984589803,0.43962709415620016,0.44239570581033993,0.4121818929938529,0.45664503791992717
SPO2,0.5542716217941852,0.4811410963790048,0.6889758397060627,0.8535383083488215,0.45936932329767866,0.5427467445539734,0.5366402116402116,0.5449838932351587,0.48986905694879834,0.556840839059436
PH,0.9687448349867374,0.8848160761057995,0.9311902292403107,0.9518213668429046,0.9171766045319298,0.4550284378360147,0.4491949086712387,0.435637897509879,0.393104609018389,0.4740596611043102
CA_ION,0.7420051162747007,0.6719767573166422,0.8056432728936416,0.8919094788568473,0.6982093405223613,0.536195561367186,0.5557029494717721,0.5109312362601837,0.47327121318744964,0.533104928664786
