,MIMIC_fold1,MIMIC_fold2,MIMIC_fold3,MIMIC_fold4,MIMIC_fold5,EICU_fold1,EICU_fold2,EICU_fold3,EICU_fold4,EICU_fold5
All features,0.9686067920773052,0.8672719790645531,0.928237009833266,0.9548413675997952,0.9014842732621693,0.5218898165326736,0.5228937728937729,0.5213310580204779,0.5108896307934014,0.5196508409623164
ICU,0.9714457143919624,0.8755552162163764,0.9398453578649291,0.9528716042859362,0.8987618270438786,0.5207986688851913,0.521079258010118,0.5188821752265861,0.5095807265518396,0.5162679930498115
ETHNICITY,0.9782089746582079,0.8677151296562967,0.9401791654350193,0.9527117660457992,0.9132091699405513,0.521017095094086,0.5206953642384106,0.5199044585987261,0.5098717392111324,0.5161063277425346
AGE,0.87721555952997,0.8265626637625736,0.8960339586822891,0.9249155284390622,0.7731261216277865,0.5205813820510622,0.5233644859813084,0.5217391304347826,0.5115532585519607,0.52152325296194
LOS,0.8771991060797898,0.893724956256272,0.7896308430609646,0.8333915390428428,0.8762279675808691,0.5087290502793296,0.5082562747688243,0.5085851648351648,0.4936027245949926,0.4895057797805643
GENDER,0.9726979354380979,0.8700514442405203,0.9300218526750819,0.9547305991097971,0.9021188394819104,0.5208737645799797,0.5224014336917563,0.5211505922165821,0.5107909907319049,0.5192235617152191
HEIGHT,0.9266725360672492,0.8234661976122655,0.88450765085898,0.8901229159020843,0.9052155798748385,0.5135574837310195,0.5145011600928074,0.5137211855104281,0.5117114232863776,0.5096918236866141
WEIGHT,0.7995377702695543,0.7900726201978018,0.8850522250639385,0.9021038688915677,0.8393761597022036,0.5167560321715817,0.5237642585551331,0.5155472636815921,0.5121914961636829,0.5173374147372891
BMI,0.9457168966881526,0.8640659151180421,0.9183307371113403,0.9500752598216864,0.9176940317554582,0.521891418563923,0.5216262975778547,0.52,0.50951455124092,0.5186096246144143
DIAS_BP,0.836608661994156,0.7731703334368047,0.8570859664325264,0.9187752605011122,0.8050149077332187,0.5388198757763976,0.529675385376762,0.5288018433179723,0.5131914721126439,0.5383727713104568
HR,0.9565351198280065,0.8460982248909537,0.914223988383196,0.9227156604922595,0.9135812757650119,0.5205592105263158,0.5241312741312741,0.5220848056537103,0.5162299524896974,0.517931193290775
SYS_BP,0.8667932776801504,0.7583909308203016,0.8455819792646659,0.8784120781108822,0.7875979891506915,0.517007543300229,0.5210948730931969,0.5189681335356601,0.5097365498946812,0.5137602633164564
MEAN_BP,0.9668410649375506,0.8477532037890212,0.9198491067792631,0.9295052015901786,0.9447832901468648,0.5153940886699507,0.5151515151515151,0.5145348837209303,0.5074755261222901,0.5086019957781616
RESPRATE,0.973317975385285,0.8573607645491781,0.9284423645772242,0.9386246948863836,0.9580392947092027,0.5168825763487852,0.5173611111111112,0.5162337662337663,0.5070593700820311,0.5136701190581363
Temprate,0.9570730205304829,0.8356328620045435,0.9201530124762427,0.9492457761319649,0.8793477520203878,0.5225049983105617,0.5224014336917563,0.5227686703096539,0.5125160954979858,0.5181210795040117
SPO2,0.674525129490424,0.6322912182855214,0.7137406099988381,0.837980386024175,0.6410937289551779,0.5351928212105646,0.5289884709996739,0.5395549422114887,0.5211935365676725,0.541329127536024
PH,0.9651959428265557,0.8579722284813216,0.9223007220059748,0.9548582117237201,0.8932835152279988,0.5234895611182815,0.523719165085389,0.521891418563923,0.5107909907319049,0.5212119289340101
CA_ION,0.7506069028090461,0.693557325497474,0.7863703410717876,0.8739357138609075,0.7178183777768585,0.5396294955458396,0.547448175839564,0.5343713829696505,0.5163799611734253,0.5298943962451999
HCO3,0.9781222332482429,0.8723656227088528,0.9380838897843273,0.9561687014956965,0.9274916428387439,0.5189001778353713,0.519872813990461,0.5192901234567902,0.509361509404872,0.5149637732352977
HEMOGLOBIN,0.9699703228084965,0.8483052370771449,0.9225733483372159,0.9544306906043101,0.8905062972932621,0.521797904697533,0.5229357798165137,0.5217013888888888,0.5114745968641777,0.5195966083026936
WBC,0.9778360295936481,0.8414292948992925,0.9430488140727735,0.9544615993612391,0.900967784751247,0.5210437710437711,0.521079258010118,0.5179856115107914,0.509018520892079,0.5160662749948465
RBC,0.9730324390764427,0.8622328754644151,0.936498443423424,0.9548533594064725,0.9000650054003294,0.5207475428653419,0.522202486678508,0.5206270627062706,0.5105962854349951,0.5185598544973544
HEMATOCRIT,0.9768548787194423,0.8246737620286446,0.9417087385216347,0.9514536988864077,0.8825850656424252,0.5176965838425713,0.5192604006163328,0.5177053824362606,0.5082975713840474,0.5151461244321776
PLT,0.8366454936001828,0.7649743970621996,0.8334665805973245,0.8494722010457919,0.7435272854318298,0.5273988822582173,0.5287356321839081,0.5299043062200957,0.5155830936922514,0.5175891836327974
RDW,0.968083278816702,0.8724400757670719,0.9291735593047256,0.9551994743174761,0.9115932642359552,0.521217262374093,0.5239463601532567,0.5216637781629117,0.5102868776005126,0.5213355629498846
ALT,0.9044578167223392,0.8231208851663749,0.9013324732266743,0.8522587034695643,0.8081167456155621,0.5239463601532567,0.5161465250110668,0.5199044585987261,0.5091460677039906,0.509070796460177
AST,0.9580676981517,0.8468632844628068,0.9154023717721158,0.9477355180799745,0.8943562516066936,0.5174470793140408,0.5197784810126582,0.5179083094555874,0.5087878482373895,0.5150363477703057
ALB,0.9393716132712235,0.8512231089823448,0.9113702859377599,0.9510568822828012,0.8589047845706761,0.5245575221238938,0.5267094017094017,0.5236294896030246,0.5123164878599661,0.5235623191994687
TOTALBILIRUBIN,0.9593832215029146,0.8680049903964506,0.9284506513797537,0.9553319281680375,0.8920860826584361,0.5232507310048929,0.523854961832061,0.521404109589041,0.5107664665768304,0.520494149863082
CK,0.8518373685634157,0.8668538271589794,0.9327452469822073,0.9374270907463296,0.8951656867783491,0.5172318149521029,0.5151218729057032,0.5212224108658744,0.5163398692810458,0.5180172402118122
CR,0.9618327847253898,0.8630449449510743,0.9257493882474104,0.9540606083026177,0.8957202089222593,0.5230508923169994,0.5245098039215687,0.522202486678508,0.5117658595609451,0.5213355629498846
UN,0.9455570356064145,0.844150360231807,0.9204635395456069,0.9303581763916526,0.8998393414093033,0.5225168076339188,0.5215889464594128,0.51953125,0.5079494503169527,0.5194888565891472
CL_ION,0.8280461326446262,0.745185165666984,0.774163206011599,0.8659253589149774,0.7662760483253326,0.5364312825245261,0.5335264335898694,0.5357142857142857,0.5148268398268399,0.5265026449391131
GLU,0.9284088779727462,0.8512152200196252,0.9051282663478597,0.9281987268400052,0.9055301895999837,0.5226294336870001,0.5247524752475248,0.5215889464594128,0.5081742363344052,0.5202636396622246
K_ION,0.9705969323983983,0.8647417431480868,0.9324612241834251,0.9534427602938693,0.8981293324239679,0.5213487354014864,0.5226039783001808,0.5212224108658744,0.5109641900361295,0.5188616337223149
NA_ION,0.9235155481749211,0.7555479232700775,0.9138411183277931,0.9036204562641457,0.824156708363271,0.5163525091403764,0.5147232037691402,0.5163612565445026,0.5065036003374457,0.5081836288778647
APTT,0.952694504913028,0.8285429256896648,0.9113871162918702,0.9499660717678007,0.865543016975663,0.521797904697533,0.5221631205673759,0.5225631768953068,0.5118737508327782,0.5191711897785677
INR,0.9624362636322612,0.8573652888912677,0.920267615700024,0.9545887445451088,0.8878980147357596,0.5228495837661262,0.5242248062015504,0.5224416517055656,0.5115532585519607,0.5209079371073141
LAC,0.9780242595564925,0.8668082031453948,0.9308147111178735,0.9543553905222663,0.9095210218607293,0.520259319286872,0.5194401244167963,0.5194401244167963,0.5095365699873896,0.5149276667524373
ANION_GAP,0.9433964067887347,0.8511594377762856,0.9150013041103652,0.9541361100732416,0.8754444720500771,0.5245988829099608,0.5257201646090535,0.5227272727272727,0.5098650734804532,0.521586422601651
P_ION,0.9762406497674723,0.8655922141867971,0.9377767965749011,0.954532945505952,0.9132003137740605,0.5202997145985843,0.5204582651391162,0.51953125,0.510008486562942,0.5158681478036535
INPUT,0.948049111015155,0.8360854672122757,0.8812335844839758,0.914577856110908,0.93286248415527,0.5157770530704178,0.518463810930576,0.5149700598802395,0.5058666745347968,0.5108896307934014
OUTPUT,0.8498678547156988,0.8265613971914054,0.8858289674392014,0.9309898425290768,0.8562593777952365,0.5184494631036349,0.5226039783001808,0.5171467764060357,0.5078034034930586,0.5177907747825551
INPUT_MINUS_OUTPUT,0.8043669339466832,0.7486100982169994,0.8079406619859009,0.8619343670153887,0.7756582659019889,0.5271955381669857,0.5294811320754716,0.5279017857142857,0.515182963569161,0.527310320919176
