,MIMIC_fold1,MIMIC_fold2,MIMIC_fold3,MIMIC_fold4,MIMIC_fold5,EICU_fold1,EICU_fold2,EICU_fold3,EICU_fold4,EICU_fold5
All features,0.9413538132219047,0.9974356777641906,0.9955386861836281,0.9957437603125137,0.9893745949720921,0.8391719745222931,0.8232041755130927,0.8746903750884644,0.8993276716206653,0.8864561217268225
ICU,0.9432139046921373,0.9954012845274067,0.9953682737501868,0.9949043095729228,0.9892075226755246,0.8358103326256193,0.8219214437367304,0.860757254069356,0.8901273885350319,0.8779635527246993
ETHNICITY,0.9451720548597141,0.9945734325979635,0.9951252448416149,0.9944708536963495,0.990817544975691,0.8301928520877566,0.8250619249823072,0.865047770700637,0.8842002830856335,0.8827848549186129
AGE,0.9415780400843605,0.9919905525372854,0.9921663489410296,0.9900452655172288,0.9842003161045618,0.8439932767162067,0.7875088464260439,0.9126857749469214,0.9100760792639774,0.9053874734607219
LOS,0.833028710278441,0.9024398018915611,0.879806620847703,0.8663234485948891,0.879364942150037,0.5577229299363057,0.5189755838641189,0.5582537154989384,0.6297328379334748,0.615622788393489
GENDER,0.9415768331681544,0.9966696021065992,0.995506400170095,0.9959651542817272,0.9897758078172797,0.8389508138711962,0.825283085633404,0.8726999292285916,0.8986199575371551,0.884952229299363
HEIGHT,0.9256284218021081,0.9185931745317866,0.9650159940221454,0.9326695082070301,0.9511357117571864,0.796443736730361,0.789897381457891,0.8044055201698515,0.7714083510261854,0.8223195329087049
WEIGHT,0.940758673756378,0.971641282300468,0.9854319735137811,0.9777383329994083,0.9737095086818529,0.8118807501769285,0.8209483368719037,0.8758404104741684,0.8975583864118897,0.8958775654635527
BMI,0.9472753594118595,0.9948723366320256,0.993729046106664,0.9937876899066224,0.9884897309931824,0.8395700636942676,0.8253715498938429,0.8679670912951168,0.898841118188252,0.889242745930644
DIAS_BP,0.917626567355891,0.9783551907150746,0.9871637664206845,0.984506670082848,0.9738485965334245,0.8467799009200283,0.8562013446567586,0.8728326256192498,0.9254246284501061,0.8840233545647558
HR,0.9352895135021999,0.9866868558950643,0.9857229624837965,0.9894517764867499,0.9743430615856723,0.8279370134465676,0.8374469214437368,0.8633227176220807,0.9003450106157111,0.8907466383581033
