,MIMIC_fold1,MIMIC_fold2,MIMIC_fold3,MIMIC_fold4,MIMIC_fold5,EICU_fold1,EICU_fold2,EICU_fold3,EICU_fold4,EICU_fold5
All features,0.8516693104620376,0.971370580838966,0.96859234640389,0.9646698841653641,0.9506539928566218,0.6451256192498231,0.6891144727530079,0.803852618542109,0.808209483368719,0.7196567586694975
ICU,0.8550395396131183,0.9655853452249303,0.9654321048222606,0.9571322038751136,0.9503423324311415,0.634156050955414,0.7033793347487616,0.7914676220806793,0.7901627742392073,0.7310907643312101
ETHNICITY,0.8598105312860712,0.9565393867051277,0.9590450295014801,0.9509715713285611,0.950318256366851,0.6366330502477,0.7058563340410474,0.7907599079971692,0.7898089171974523,0.7030254777070064
AGE,0.8759637161017468,0.9577192220386874,0.958968859761173,0.9579897333940308,0.9383440867231913,0.6497257607926398,0.6652954706298655,0.8250840410474168,0.8259023354564756,0.7309801840056618
LOS,0.5960349454411583,0.6110125924153904,0.6278913387700334,0.5326505263249437,0.5910345962394614,0.4309094125973107,0.4139242745930644,0.4970585633404105,0.5088464260438783,0.5230007077140835
GENDER,0.8519591650153977,0.9687904112849668,0.9679501072508903,0.9648652888440385,0.9514050167535593,0.6437101910828025,0.6866374734607219,0.8027910474168436,0.8064401981599434,0.7164720452937013
HEIGHT,0.8456299406996646,0.7571352758010388,0.8273830090146157,0.7670227678895458,0.866238524785655,0.6078379334748761,0.6113765038924275,0.6555865180467091,0.6227883934890305,0.7554847841472045
WEIGHT,0.8391891480116354,0.895431296321603,0.9210661620861771,0.9090253413979295,0.9257953521800135,0.6198690728945506,0.7051486199575372,0.7663437721160651,0.7958244869072895,0.7349831917905166
BMI,0.8534706134332006,0.9620731438375434,0.9585803814597911,0.9584366187431285,0.9457630386544561,0.654436482661005,0.6795603326256192,0.7914676220806793,0.7961783439490446,0.7093949044585988
DIAS_BP,0.8339479262116867,0.9230745067734232,0.9465292391156994,0.9405532608197564,0.9038513534788255,0.666357041755131,0.7180201698513801,0.7543347487615004,0.8711960368011323,0.7293435951875442
