,MIMIC_fold1,MIMIC_fold2,MIMIC_fold3,MIMIC_fold4,MIMIC_fold5,EICU_fold1,EICU_fold2,EICU_fold3,EICU_fold4,EICU_fold5
All features,0.989610320239253,0.997104680000741,0.9964198418367718,0.9920511570920493,0.9721436862151719,0.8525995373188847,0.8670461463533423,0.859527578229636,0.8761475709241447,0.8430049920857178
ICU,0.9891558449109041,0.9958354478334054,0.9956429754184033,0.991892980316039,0.9704835905318643,0.8368562035796908,0.8429319371727748,0.8483806160964324,0.8597710946061122,0.8185742116157313
ETHNICITY,0.9893445261444526,0.9962188764407716,0.9966129266272025,0.9917715966154383,0.9716867240519421,0.8447096067210519,0.8577194691342992,0.8448678923657615,0.8602337757214172,0.8281444052112504
AGE,0.9814307116933102,0.985408012237788,0.9934341431338904,0.9876403195913427,0.9655000538170848,0.8526421526847682,0.864020455375624,0.8596128089614026,0.8733288688664312,0.8424814318762937
LOS,0.872713906041807,0.9247663950650288,0.8993383784167532,0.898431544643547,0.888867511119892,0.6447522220869354,0.6215999025934493,0.6166443443321563,0.6229148910264215,0.5859004018020212
GENDER,0.9894488659971059,0.996780849282559,0.9962644180498367,0.9923959416568859,0.9715702740683904,0.8511140874223792,0.8672957506392306,0.8592718860343358,0.8741750882746864,0.839754048459759
HEIGHT,0.950657787500937,0.8894932579721573,0.9707618943657912,0.9639876569266477,0.8847714403116272,0.7266650432241568,0.8320954584195787,0.8145866309509315,0.8384755874832582,0.777438207719469
WEIGHT,0.9730221264856491,0.975885819357401,0.9717874352358801,0.9650414273304985,0.9422936152121906,0.8341531718008036,0.8252769998782418,0.822890539388774,0.8442712772433946,0.7976074516011202
BMI,0.9871955015300063,0.9961744274570136,0.9940168064753263,0.9819703561536252,0.9702291615350873,0.8281261414830147,0.8677219042980641,0.849269450870571,0.8735358577864363,0.8318215024960429
DIAS_BP,0.9575339914322966,0.9694574786188416,0.9637921196298168,0.9551367816026595,0.932581651452453,0.8362595884573238,0.847680506514063,0.8285279435042007,0.8884147083891393,0.8760501643735541
HR,0.9770441422983797,0.9803147540128716,0.990442907109135,0.973282323636574,0.9656691571541878,0.8364544015585049,0.8383051260197248,0.8388043345915013,0.8500913186411787,0.8407585535127238
SYS_BP,0.9715473657249917,0.9470162626077222,0.9611326719955302,0.9779698283402342,0.9169425954168573,0.8195239254839888,0.8617557530743943,0.8397053451844636,0.8724095945452331,0.7976622427858274
MEAN_BP,0.9791383106246209,0.9610427854643275,0.9649877663064028,0.9680693803678171,0.9407313607896932,0.786442225739681,0.7531230975283089,0.7672592231827591,0.7753439668817729,0.7007183733106053
RESPRATE,0.9845507717723012,0.9844135556064102,0.9834857040778714,0.9788010340861086,0.9724392081023455,0.8154876415438939,0.8186533544380861,0.8312066236454402,0.8432911238280775,0.8282905150371362
Temprate,0.986052214465428,0.992616180713837,0.9937012873497773,0.990839460774066,0.9625914390916853,0.8603677097284792,0.8372275660538172,0.8568245464507489,0.8680262997686595,0.8539754048459758
SPO2,0.8738630200459179,0.7543169641234344,0.7638797752547151,0.8240916876749553,0.6726946559129694,0.8082065018872518,0.8024716912212346,0.820704979909899,0.8617679288932181,0.8037927675636186
PH,0.9892458185674274,0.9969414675893742,0.9963988469095358,0.9918274217453097,0.9715388423437828,0.856483623523682,0.8636369170826738,0.8610678193108486,0.8801290636795325,0.8448678923657615
CA_ION,0.966745630132768,0.9614500931366678,0.9769654444420476,0.9656265710225097,0.9312991975655267,0.8931328381833679,0.8838183367831486,0.8903080482162425,0.916327773042737,0.8999878241811762
HCO3,0.9870356565094675,0.9835348359473316,0.9849937494999277,0.9882384913768737,0.9598238554296126,0.8158346523803727,0.8192743211981005,0.8122488737367588,0.826920735419457,0.8050773164495312
HEMOGLOBIN,0.9893661857481936,0.993320463470701,0.9958647929571903,0.9917344021610246,0.9640199961539776,0.8507122854011933,0.8626567636673567,0.86362474126385,0.8740411542676245,0.8417508827468647
WBC,0.988544600251703,0.9917415517580895,0.9889083655117269,0.9893580712133322,0.9645669169450218,0.8261536588335566,0.8630890052356021,0.84537318884695,0.8658955314744916,0.8301351515889444
RBC,0.9897467536809127,0.9965102309654336,0.9964933240820978,0.9921839466460268,0.9704004825488826,0.8521855594788749,0.8662242785827347,0.8587726774625594,0.8758309996347254,0.8396140265432851
HEMATOCRIT,0.9876825765735125,0.9865323237566201,0.9925754073214289,0.9898295577505786,0.9611997152239642,0.8385912577620844,0.8744186046511628,0.8561427005966151,0.8701814197004749,0.8489650553999757
PLT,0.9678257033388545,0.934119605314309,0.9741448914039192,0.9745650138659719,0.8996573865167629,0.8555947887495434,0.8563375136977962,0.8450748812857664,0.8741629124558628,0.8122671374649947
RDW,0.9880115326164304,0.9936373266901198,0.9934466968017222,0.9908321690554849,0.9734457588558089,0.8549981736271764,0.875660538171192,0.8612139291367343,0.884719347376111,0.8464690125410934
ALT,0.9863924480371962,0.9891048107702167,0.9905990523712328,0.9787354420671286,0.9365521380840565,0.8547485693412883,0.8751613295994156,0.8687933763545598,0.8852976987702422,0.8386156093997321
AST,0.9640590476356589,0.9813353013496428,0.9767504628804274,0.9762374765569575,0.9524690514434682,0.8157189821015463,0.8683367831486666,0.8534761962741995,0.8514428345306222,0.8311761840983807
ALB,0.9886326921571523,0.9955694357147467,0.9933716092741592,0.9904715634682223,0.9715672878898736,0.8647753561427006,0.8731766711311336,0.8704188481675392,0.8968403750152197,0.8587057104590284
