,MIMIC_fold1,MIMIC_fold2,MIMIC_fold3,MIMIC_fold4,MIMIC_fold5,EICU_fold1,EICU_fold2,EICU_fold3,EICU_fold4,EICU_fold5
All features,0.9485713724127591,0.9751542628246528,0.9747100413961913,0.9605685748511417,0.8771349140586405,0.40752832143985407,0.4661074561797914,0.4733032415490802,0.44225720870678614,0.414568345323741
ICU,0.9493761613344127,0.9748429108653707,0.9703120667743335,0.9589068459838305,0.8782258568848811,0.3899347599907659,0.4348377339316798,0.4454551261577771,0.41856640003631573,0.3998964898355684
ETHNICITY,0.9492580812590554,0.9748357057185719,0.9761720728789565,0.9600237350096099,0.8806121309281265,0.3944203273726552,0.44572158365261816,0.4530215005927949,0.424610054666387,0.40269051363162955
AGE,0.9215716895507321,0.9300893737789528,0.9617857426570338,0.942213921767634,0.8677085109845148,0.4054380199240013,0.46353967588931033,0.47194305973929035,0.4559135625461359,0.41582259599119187
LOS,0.5964179451499158,0.6337790732814632,0.6136287055315455,0.5506487809044672,0.5959845496751008,0.11652002888415933,0.07436580301525683,0.07291506214500983,0.08903148259053713,0.06287783248931123
GENDER,0.9484832490563873,0.9764818860859115,0.9736601595629726,0.9615137888646267,0.8767634161939026,0.4064834437086093,0.4661074561797914,0.47325495261068584,0.43987829252043353,0.41004870084949774
HEIGHT,0.8688733510368567,0.7589695438565942,0.8608501598765957,0.8803649967534559,0.7774117429819889,0.2593961842892021,0.4247659525951075,0.40407060260335115,0.3754686513109792,0.31882030658040456
WEIGHT,0.9150788427276337,0.9088365600807127,0.9081256177069714,0.8906643493026822,0.8359665914541836,0.37877031410956163,0.38385321377470505,0.3819637113604557,0.38170846780810674,0.3293471766946355
BMI,0.9455584292582656,0.963942940937351,0.9619661498715963,0.9294851345006019,0.8626694114415212,0.3822397201555794,0.4580590114731084,0.4517106089139987,0.41514863849118533,0.41155611180642465
DIAS_BP,0.8533873797243559,0.8018325269188236,0.7952263636040208,0.8312750474798004,0.7237332760802748,0.4322703930156149,0.5290686332946799,0.5250300327748978,0.49849050956133145,0.4889309894427712
HR,0.9228104724493468,0.9244015866141317,0.9624156740844487,0.9268725089469476,0.8634260765014978,0.39468366186808435,0.44475191526946445,0.45488781887101737,0.42145703858663286,0.4178285957947477
SYS_BP,0.897896834772535,0.7987866555489731,0.837249384101354,0.9095629459549841,0.8011389074276576,0.3459975625492867,0.46979359925788505,0.47195802688004596,0.45103126007089916,0.40929462298814884
MEAN_BP,0.925065373038704,0.8965786855837614,0.8944244090862188,0.9063972309572914,0.8406629916715042,0.3307049251252565,0.2914951115556096,0.3065549223749402,0.31765882002455964,0.2507210464313279
RESPRATE,0.9280564689908084,0.9470320765062357,0.9551589210252701,0.9273881828527899,0.882595649087032,0.34571780872870495,0.42060909470171043,0.43533884674697554,0.40090819487468315,0.3890470627833766
Temprate,0.9336809479455245,0.9642104100026001,0.9636807506670898,0.9518199912428984,0.8700539183420759,0.4247198541215341,0.4422357074417119,0.46733736297510503,0.44278639847647694,0.40663182868674996
SPO2,0.4954850036157882,0.2661902779915487,0.2325147424119036,0.3526051058510725,0.2685851387508487,0.5293781363145524,0.5603458185649967,0.5284371868105698,0.6443774531623032,0.5190565868531971
PH,0.9468703117224286,0.9753636278672329,0.9729088553532489,0.9611251221344601,0.8740891964571471,0.41066000059607183,0.4629992850988947,0.47221474194143387,0.4411994359149137,0.4163451257496164
CA_ION,0.8080317785750897,0.7569089946366094,0.8414647885472564,0.8042013689414332,0.731216810752217,0.5085147520401757,0.5479574141306347,0.5543127264824018,0.5517653652157669,0.49904170113180146
HCO3,0.9399496543237806,0.9482411551533672,0.9469794873480248,0.9394958021145239,0.8716852980770179,0.3666507177033492,0.3940521856826167,0.4034548973616837,0.3830526786954576,0.3604621848739496
HEMOGLOBIN,0.950475418414062,0.9668444958613875,0.9695123923243565,0.9583319456396486,0.8666936095474056,0.4009881468010703,0.44518872896149664,0.4651237235506898,0.4296039764265242,0.39801865164956596
WBC,0.9453327166423549,0.96549582531202,0.9608733592789198,0.9550778745541324,0.8749350113320702,0.3774323624771817,0.4507968667573208,0.4514486900062489,0.4251355861493534,0.39964221414400886
RBC,0.9498328159039229,0.9770703162262411,0.9737249886089334,0.9616621089345666,0.8755184543254961,0.40831164065456466,0.4579833029412993,0.4657396525571731,0.43855825039573515,0.40826393812500833
HEMATOCRIT,0.9408528389302051,0.9343792078885397,0.9546065378429666,0.9484490062883616,0.8591723230696544,0.3957364516751821,0.4462546828863444,0.45908255428742023,0.42179640727760326,0.40319795330988173
PLT,0.8469548911702549,0.819856348679906,0.9288172452274042,0.8987339594827681,0.8156273072645688,0.4421973069447134,0.46297657551700483,0.47412151635797123,0.4578895290800511,0.40677902956321405
RDW,0.9397682247661245,0.9580819448403104,0.9656881011717457,0.9521270296756976,0.8722072222833259,0.41066000059607183,0.4682936391257473,0.4738485741850685,0.4486228460273187,0.42158808933002484
ALT,0.9401992915699773,0.9378551093706832,0.956348712742908,0.9172725330796894,0.8088011223405716,0.39151987450023973,0.44972625915138453,0.47494146419867855,0.42479616651351715,0.4014211705612969
AST,0.8968370491962239,0.9503542083871633,0.9496357362881713,0.9349578567293153,0.8568695315168374,0.31676288015647713,0.44517045454545456,0.4545278762487915,0.4239746012300137,0.4045120544851862
ALB,0.9391831078709505,0.9500657286197696,0.950844083243392,0.9461292953082883,0.8573962029798827,0.42289849111714495,0.48859458978537895,0.49143123356959834,0.4613811109694903,0.4378993418654181
TOTALBILIRUBIN,0.9486103723173094,0.9734993679261674,0.973336009226295,0.9610475902063235,0.8759225173079677,0.4064834437086093,0.46512264824958327,0.4787912238597933,0.4417282233042941,0.4213871818640592
CK,0.9002690377832585,0.9358579071536623,0.9448559498763738,0.9513893634530197,0.8627106178155544,0.3516997935380215,0.42576072268655224,0.437239214423696,0.4380305205311168,0.4356318124066603
CR,0.9425415723595099,0.9720583751513986,0.9690969155206854,0.9571910478401227,0.8731545986945289,0.42133734659837646,0.4728130558126199,0.48156631420413537,0.4530840357212806,0.42033509359393956
UN,0.9415233066331823,0.9226554059291344,0.9511262997318163,0.9505474918164434,0.8610668658086277,0.3904633793019244,0.46637003651676157,0.4790693631425882,0.43144508506347806,0.4173271761539489
CL_ION,0.92379682806996,0.8892722623023686,0.9282537715115311,0.9004928925748197,0.8230305182884396,0.37689660896113725,0.46178939750722003,0.4778564727954972,0.4773791751853958,0.40835222978080127
GLU,0.9204791487156241,0.9163390794871235,0.9455033733252762,0.9377605273267979,0.8499175264040941,0.41196371164559953,0.48390155563241527,0.4774117564336942,0.46462201196003716,0.423342180622463
K_ION,0.9477353848782117,0.9750077502528145,0.9762802188645734,0.9612731348447685,0.8747332015810276,0.4114423009776862,0.46353967588931033,0.472486599780099,0.444110309186492,0.41431744131405046
NA_ION,0.846156730698876,0.8764569653939873,0.8769376039652922,0.860783251368588,0.8152125841328194,0.30034543461653435,0.3152734939759036,0.3383660897028587,0.333127712726613,0.29505598935835325
APTT,0.928407752991236,0.885993162328586,0.955766623197561,0.9402771589305217,0.8647944089589725,0.4022981570545439,0.4491914036630741,0.4592405090425798,0.4366763521552119,0.4011671707037328
INR,0.9470600962718916,0.969706776492207,0.9715989061982819,0.9561843781004635,0.8716569601546875,0.4148299149272746,0.4755760368663594,0.48073145469481054,0.4501616810583686,0.423342180622463
LAC,0.9479106141661495,0.968337825057014,0.9670805448468665,0.9527419754281717,0.8726688475560472,0.3920477572703872,0.43199856330516095,0.4495577258859873,0.41304406045331044,0.39019684019684014
ANION_GAP,0.9362823862567321,0.9610161131817311,0.9544069187945212,0.962074089541348,0.8694809996140282,0.42133734659837646,0.4706151269444802,0.48071096152513476,0.4462315610916166,0.41911869124371615
P_ION,0.9494380484812938,0.9743796084570788,0.9714788116430322,0.9555417750102058,0.876824995459594,0.3925754014350855,0.43695591934560973,0.45288596723228336,0.41830356872871977,0.39250155620084937
INPUT,0.8856541007294383,0.9201750337317798,0.9383796447841231,0.9265448330237138,0.8380964001390007,0.35708989910994693,0.43671186081188784,0.45776025373400586,0.41357032158078266,0.3694285143217355
